unix,low,high,open,close,volume,date,time,vol_fiat
1652659200,0.000273,0.00029,0.000277,0.000275,1375586.65,2022-05-16,2022-05-16,378.28632875
1652572800,0.000255,0.00028,0.00026,0.000278,1132857.25,2022-05-15,2022-05-15,314.93431549999997
1652486400,0.00025,0.00027,0.000264,0.000261,1181322.53,2022-05-14,2022-05-14,308.32518033
1652400000,0.000241,0.000286,0.000242,0.000263,1279156.42,2022-05-13,2022-05-13,336.41813845999997
1652313600,0.000221,0.000256,0.000247,0.000242,2420447.96,2022-05-12,2022-05-12,585.74840632
1652227200,0.000231,0.000274,0.000268,0.000248,2172629.46,2022-05-11,2022-05-11,538.81210608
1652140800,0.000266,0.000289,0.000271,0.000268,1212457.7,2022-05-10,2022-05-10,324.9386636
1652054400,0.000268,0.0003,0.000294,0.00027,1322726.79,2022-05-09,2022-05-09,357.1362333
1651968000,0.000288,0.000297,0.000289,0.000294,440821.52,2022-05-08,2022-05-08,129.60152688
1651881600,0.000287,0.000292,0.00029,0.000289,404829.17,2022-05-07,2022-05-07,116.99563012999998
1651795200,0.000284,0.000294,0.000288,0.00029,938025.49,2022-05-06,2022-05-06,272.0273921
1651708800,0.000284,0.000308,0.000306,0.000287,953455.82,2022-05-05,2022-05-05,273.64182034
1651622400,0.000277,0.000306,0.000277,0.000306,940904.74,2022-05-04,2022-05-04,287.91685044
1651536000,0.000272,0.000281,0.000273,0.000277,412709.5,2022-05-03,2022-05-03,114.3205315
1651449600,0.000272,0.00028,0.000279,0.000273,819501.15,2022-05-02,2022-05-02,223.72381395000002
1651363200,0.000273,0.000284,0.000278,0.000279,774154.5,2022-05-01,2022-05-01,215.9891055
1651276800,0.00027,0.000289,0.000286,0.000278,826938.46,2022-04-30,2022-04-30,229.88889187999996
1651190400,0.000283,0.000288,0.000287,0.000286,637670.2,2022-04-29,2022-04-29,182.3736772
1651104000,0.000284,0.000292,0.000291,0.000287,605058.52,2022-04-28,2022-04-28,173.65179523999998
1651017600,0.00029,0.000296,0.000294,0.000291,820316.32,2022-04-27,2022-04-27,238.71204912000002
1650931200,0.00029,0.000299,0.000297,0.000294,684223.2,2022-04-26,2022-04-26,201.16162079999998
1650844800,0.000293,0.000304,0.000303,0.000298,884790.47,2022-04-25,2022-04-25,263.66756005999997
1650758400,0.0003,0.000305,0.000303,0.000303,402542.79,2022-04-24,2022-04-24,121.97046536999999
1650672000,0.000302,0.000307,0.000307,0.000302,276708.83,2022-04-23,2022-04-23,83.56606666
1650585600,0.000303,0.000307,0.000305,0.000306,495674.03,2022-04-22,2022-04-22,151.67625318
1650499200,0.000301,0.000309,0.000305,0.000305,790804.93,2022-04-21,2022-04-21,241.19550365
1650412800,0.000304,0.00031,0.000308,0.000305,544018.25,2022-04-20,2022-04-20,165.92556625
1650326400,0.000303,0.000308,0.000305,0.000307,407693.4,2022-04-19,2022-04-19,125.1618738
1650240000,0.0003,0.000311,0.000307,0.000305,822074.08,2022-04-18,2022-04-18,250.73259439999998
1650153600,0.000305,0.000314,0.000311,0.000305,357549.71,2022-04-17,2022-04-17,109.05266155
1650067200,0.000308,0.000316,0.000314,0.000311,456658.41,2022-04-16,2022-04-16,142.02076551
1649980800,0.000308,0.000317,0.000309,0.000315,462772.15,2022-04-15,2022-04-15,145.77322725000002
1649894400,0.000308,0.000315,0.000312,0.00031,888928.35,2022-04-14,2022-04-14,275.5677885
1649808000,0.00031,0.000315,0.000314,0.000313,462152.06,2022-04-13,2022-04-13,144.65359478000002
1649721600,0.000309,0.00032,0.000309,0.000316,996508.05,2022-04-12,2022-04-12,314.8965438
1649635200,0.000309,0.000322,0.00032,0.000309,1092965.37,2022-04-11,2022-04-11,337.72629933
1649548800,0.000317,0.000325,0.00032,0.000321,602207.66,2022-04-10,2022-04-10,193.30865886
1649462400,0.000317,0.000326,0.000322,0.00032,519427.75,2022-04-09,2022-04-09,166.21688
1649376000,0.000321,0.000338,0.000337,0.000321,967164.91,2022-04-08,2022-04-08,310.45993611
1649289600,0.00033,0.000338,0.000333,0.000338,1132421.55,2022-04-07,2022-04-07,382.7584839
1649203200,0.000331,0.000348,0.000345,0.000332,1377496.48,2022-04-06,2022-04-06,457.32883136
1649116800,0.000341,0.000348,0.000345,0.000344,1017304.55,2022-04-05,2022-04-05,349.95276520000004
1649030400,0.000334,0.00036,0.000336,0.000344,1847779.72,2022-04-04,2022-04-04,635.6362236800001
1648944000,0.000334,0.000339,0.000335,0.000337,936103.66,2022-04-03,2022-04-03,315.46693342000003
1648857600,0.000333,0.000343,0.000337,0.000335,851669.17,2022-04-02,2022-04-02,285.30917195
1648771200,0.000336,0.000352,0.000348,0.000338,1689508.01,2022-04-01,2022-04-01,571.05370738
1648684800,0.000347,0.00036,0.000351,0.000348,1488097.84,2022-03-31,2022-03-31,517.8580483200001
1648598400,0.000348,0.000355,0.00035,0.000351,871299.31,2022-03-30,2022-03-30,305.82605781000007
1648512000,0.000347,0.000361,0.000351,0.00035,1098519.65,2022-03-29,2022-03-29,384.48187749999994
1648425600,0.000349,0.000371,0.000359,0.000351,1819002.05,2022-03-28,2022-03-28,638.46971955
1648339200,0.000352,0.000366,0.000366,0.00036,1242987.42,2022-03-27,2022-03-27,447.4754712
1648252800,0.000349,0.000369,0.000352,0.000366,1509353.02,2022-03-26,2022-03-26,552.42320532
1648166400,0.000348,0.000372,0.000364,0.000352,2060954.52,2022-03-25,2022-03-25,725.45599104
1648080000,0.000355,0.000388,0.000365,0.000364,3234226.22,2022-03-24,2022-03-24,1177.2583440800001
1647993600,0.000327,0.000367,0.000329,0.000364,6784501.83,2022-03-23,2022-03-23,2469.55866612
