unix,low,high,open,close,volume,date,time,vol_fiat
1626825600,0.0007731,0.0008497,0.0007876,0.0008304,38414.708,2021-07-21,2021-07-21,31.8995735232
1626739200,0.0007504,0.0008105,0.0007944,0.0007864,37756.851,2021-07-20,2021-07-20,29.691987626400003
1626652800,0.0007831,0.0008393,0.0008393,0.0007945,24013.488,2021-07-19,2021-07-19,19.078716216
1626566400,0.0008372,0.0008657,0.0008493,0.0008381,11278.813,2021-07-18,2021-07-18,9.4527731753
1626480000,0.0008312,0.000875,0.0008366,0.0008499,14338.658,2021-07-17,2021-07-17,12.1864254342
1626393600,0.000835,0.0009211,0.0008965,0.0008383,27137.359,2021-07-16,2021-07-16,22.7492480497
1626307200,0.00089,0.0009517,0.0009513,0.0008974,23661.412,2021-07-15,2021-07-15,21.2337511288
1626220800,0.0008639,0.0009548,0.000889,0.0009537,16590.919,2021-07-14,2021-07-14,15.822759450300001
1626134400,0.0008896,0.0009381,0.0009286,0.0008897,13106.252,2021-07-13,2021-07-13,11.660632404400001
1626048000,0.0009125,0.0009477,0.0009395,0.00093,17968.397,2021-07-12,2021-07-12,16.71060921
1625961600,0.000935,0.000959,0.0009459,0.0009395,17747.653,2021-07-11,2021-07-11,16.6739199935
1625875200,0.00094,0.0010018,0.0009908,0.0009456,24579.402,2021-07-10,2021-07-10,23.242282531199997
1625788800,0.0009799,0.0010251,0.0010073,0.0009903,22799.891,2021-07-09,2021-07-09,22.578732057299998
1625702400,0.0010054,0.001103,0.001087,0.0010081,36099.132,2021-07-08,2021-07-08,36.3915349692
1625616000,0.0009947,0.001102,0.0010008,0.0010862,51110.345,2021-07-07,2021-07-07,55.51605673900001
1625529600,0.0009732,0.0010076,0.0009768,0.0009986,24979.617,2021-07-06,2021-07-06,24.9446455362
1625443200,0.0009694,0.0010015,0.0009714,0.0009779,11314.191,2021-07-05,2021-07-05,11.064147378900001
1625356800,0.0009692,0.0010029,0.0009936,0.0009712,30906.943,2021-07-04,2021-07-04,30.0168230416
1625270400,0.0009901,0.0010201,0.0010049,0.0009962,15400.223,2021-07-03,2021-07-03,15.3417021526
1625184000,0.0009581,0.0010087,0.0009932,0.0010057,21157.777,2021-07-02,2021-07-02,21.2783763289
1625097600,0.0009699,0.001021,0.0010135,0.000994,31678.182,2021-07-01,2021-07-01,31.488112908000005
1625011200,0.0009157,0.0010236,0.0009452,0.0010134,25392.098,2021-06-30,2021-06-30,25.7323521132
1624924800,0.0009399,0.0009868,0.0009582,0.0009471,17566.824,2021-06-29,2021-06-29,16.6375390104
1624838400,0.000903,0.0009869,0.0009143,0.0009566,24416.86,2021-06-28,2021-06-28,23.357168276000003
1624752000,0.0009016,0.0009368,0.0009193,0.0009183,19513.838,2021-06-27,2021-06-27,17.9195574354
1624665600,0.0008791,0.0009362,0.000905,0.0009213,14499.668,2021-06-26,2021-06-26,13.3585441284
1624579200,0.0008825,0.0009406,0.0009011,0.0009084,23525.398,2021-06-25,2021-06-25,21.3704715432
1624492800,0.0008713,0.0009469,0.0009213,0.0008998,24095.292,2021-06-24,2021-06-24,21.6809437416
1624406400,0.0008111,0.000944,0.0008275,0.0009211,44607.81,2021-06-23,2021-06-23,41.088253791
1624320000,0.0007,0.0008752,0.0008416,0.0008286,100828.852,2021-06-22,2021-06-22,83.54678676719999
1624233600,0.0008284,0.0009948,0.0009943,0.000844,46549.023,2021-06-21,2021-06-21,39.287375412
1624147200,0.0009388,0.0010047,0.0009898,0.0009962,17313.653,2021-06-20,2021-06-20,17.2478611186
1624060800,0.000986,0.0010412,0.0010284,0.0009901,16538.705,2021-06-19,2021-06-19,16.374971820500004
1623974400,0.0009756,0.0010479,0.0010315,0.0010315,23526.337,2021-06-18,2021-06-18,24.2674166155
1623888000,0.0010167,0.0010455,0.0010308,0.0010335,14061.517,2021-06-17,2021-06-17,14.532577819499998
