unix,low,high,open,close,volume,date,time,vol_fiat
1652659200,5.4e-06,6.46e-06,5.56e-06,6.38e-06,579652,2022-05-16,2022-05-16,3.69817976
1652572800,5.38e-06,5.92e-06,5.51e-06,5.57e-06,409062,2022-05-15,2022-05-15,2.27847534
1652486400,5.19e-06,6.19e-06,5.32e-06,5.51e-06,490137,2022-05-14,2022-05-14,2.7006548699999997
1652400000,4.61e-06,5.79e-06,5.03e-06,5.36e-06,848461,2022-05-13,2022-05-13,4.54775096
1652313600,4.32e-06,6.09e-06,5.66e-06,5.01e-06,448116,2022-05-12,2022-05-12,2.24506116
1652227200,5.25e-06,7.47e-06,7.35e-06,5.66e-06,1434104,2022-05-11,2022-05-11,8.117028640000001
1652140800,7.04e-06,8.11e-06,7.5e-06,7.33e-06,380247,2022-05-10,2022-05-10,2.78721051
1652054400,7.31e-06,8.04e-06,7.85e-06,7.52e-06,219901,2022-05-09,2022-05-09,1.65365552
1651968000,7.7e-06,8.29e-06,7.88e-06,7.86e-06,225024,2022-05-08,2022-05-08,1.76868864
1651881600,7.75e-06,8.46e-06,8.19e-06,7.87e-06,343506,2022-05-07,2022-05-07,2.7033922199999996
1651795200,7.79e-06,9e-06,7.82e-06,8.18e-06,294363,2022-05-06,2022-05-06,2.40788934
1651708800,7.8e-06,8.85e-06,8.1e-06,7.82e-06,741300,2022-05-05,2022-05-05,5.796965999999999
1651622400,7.86e-06,8.21e-06,8.13e-06,8.09e-06,724364,2022-05-04,2022-05-04,5.8601047600000005
1651536000,7.98e-06,8.47e-06,8.32e-06,8.1e-06,215159,2022-05-03,2022-05-03,1.7427879000000002
1651449600,8.03e-06,9.05e-06,8.42e-06,8.31e-06,669072,2022-05-02,2022-05-02,5.55998832
1651363200,8.14e-06,8.94e-06,8.65e-06,8.42e-06,835209,2022-05-01,2022-05-01,7.032459780000001
1651276800,8.51e-06,9.35e-06,9.02e-06,8.65e-06,463994,2022-04-30,2022-04-30,4.0135481
1651190400,8.95e-06,1.009e-05,9.39e-06,9e-06,492919,2022-04-29,2022-04-29,4.4362710000000005
1651104000,8.29e-06,1.127e-05,8.47e-06,9.41e-06,3384084,2022-04-28,2022-04-28,31.84423044
1651017600,8.33e-06,9.01e-06,8.65e-06,8.47e-06,475596,2022-04-27,2022-04-27,4.0282981200000005
1650931200,8.54e-06,9.17e-06,8.79e-06,8.73e-06,549240,2022-04-26,2022-04-26,4.794865199999999
1650844800,8.48e-06,9.15e-06,9.15e-06,8.79e-06,371949,2022-04-25,2022-04-25,3.26943171
1650758400,9.09e-06,1.051e-05,9.64e-06,9.18e-06,905439,2022-04-24,2022-04-24,8.31193002
1650672000,8.85e-06,1.175e-05,9.13e-06,9.63e-06,1157882,2022-04-23,2022-04-23,11.150403659999998
1650585600,8.83e-06,9.31e-06,8.93e-06,9.18e-06,903568,2022-04-22,2022-04-22,8.29475424
1650499200,8.77e-06,9.2e-06,9.13e-06,8.97e-06,1189031,2022-04-21,2022-04-21,10.665608070000001
1650412800,8.91e-06,9.25e-06,9.21e-06,9.14e-06,190728,2022-04-20,2022-04-20,1.7432539200000001
1650326400,8.93e-06,9.38e-06,9.23e-06,9.2e-06,541635,2022-04-19,2022-04-19,4.983042
1650240000,9.11e-06,9.61e-06,9.55e-06,9.23e-06,33808,2022-04-18,2022-04-18,0.31204783999999997
1650153600,9.36e-06,9.64e-06,9.46e-06,9.54e-06,154788,2022-04-17,2022-04-17,1.47667752
1650067200,9.26e-06,9.71e-06,9.4e-06,9.46e-06,178896,2022-04-16,2022-04-16,1.6923561599999999
1649980800,9.36e-06,9.72e-06,9.46e-06,9.4e-06,214827,2022-04-15,2022-04-15,2.0193738
1649894400,9.22e-06,9.88e-06,9.59e-06,9.46e-06,230608,2022-04-14,2022-04-14,2.1815516799999997
1649808000,9.38e-06,9.73e-06,9.47e-06,9.61e-06,8343,2022-04-13,2022-04-13,0.08017623
1649721600,9.22e-06,9.62e-06,9.49e-06,9.46e-06,64005,2022-04-12,2022-04-12,0.6054873
1649635200,9.35e-06,9.73e-06,9.56e-06,9.5e-06,453572,2022-04-11,2022-04-11,4.308934
1649548800,9.38e-06,9.8e-06,9.7e-06,9.53e-06,537593,2022-04-10,2022-04-10,5.12326129
1649462400,9.41e-06,9.85e-06,9.63e-06,9.7e-06,245837,2022-04-09,2022-04-09,2.3846189
1649376000,9.48e-06,9.92e-06,9.65e-06,9.64e-06,112922,2022-04-08,2022-04-08,1.08856808
1649289600,9.46e-06,1e-05,9.61e-06,9.65e-06,192018,2022-04-07,2022-04-07,1.8529737000000002
1649203200,9.41e-06,1.014e-05,1.014e-05,9.6e-06,231057,2022-04-06,2022-04-06,2.2181471999999998
1649116800,9.88e-06,1.042e-05,1e-05,1.011e-05,234331,2022-04-05,2022-04-05,2.36908641
1649030400,9.87e-06,1.066e-05,1.024e-05,9.97e-06,57963,2022-04-04,2022-04-04,0.5778911099999999
1648944000,9.99e-06,1.1e-05,1.011e-05,1.025e-05,414553,2022-04-03,2022-04-03,4.24916825
1648857600,9.79e-06,1.022e-05,9.96e-06,1.01e-05,24688,2022-04-02,2022-04-02,0.2493488
1648771200,9.84e-06,1.014e-05,9.87e-06,9.92e-06,144529,2022-04-01,2022-04-01,1.43372768
1648684800,9.56e-06,1.025e-05,9.84e-06,9.87e-06,224041,2022-03-31,2022-03-31,2.21128467
1648598400,9.45e-06,9.93e-06,9.59e-06,9.85e-06,22613,2022-03-30,2022-03-30,0.22273805000000002
1648512000,9.23e-06,1.013e-05,9.65e-06,9.6e-06,183562,2022-03-29,2022-03-29,1.7621951999999999
1648425600,9.54e-06,9.99e-06,9.77e-06,9.65e-06,9681,2022-03-28,2022-03-28,0.09342165000000001
1648339200,9.54e-06,1.037e-05,9.85e-06,9.79e-06,97917,2022-03-27,2022-03-27,0.9586074299999999
1648252800,9.74e-06,1.011e-05,9.84e-06,9.88e-06,20276,2022-03-26,2022-03-26,0.20032688
1648166400,9.78e-06,1.023e-05,1.005e-05,9.84e-06,13300,2022-03-25,2022-03-25,0.13087200000000002
1648080000,9.95e-06,1.064e-05,1.009e-05,1.013e-05,16219,2022-03-24,2022-03-24,0.16429847
1647993600,9.97e-06,1.049e-05,1.007e-05,1.008e-05,69339,2022-03-23,2022-03-23,0.69893712
1647907200,9.86e-06,1.03e-05,1.028e-05,1.008e-05,108968,2022-03-22,2022-03-22,1.09839744
1647820800,1.019e-05,1.064e-05,1.029e-05,1.028e-05,178981,2022-03-21,2022-03-21,1.83992468
1647734400,1.019e-05,1.033e-05,1.027e-05,1.029e-05,17853,2022-03-20,2022-03-20,0.18370737
1647648000,1.02e-05,1.037e-05,1.026e-05,1.026e-05,153456,2022-03-19,2022-03-19,1.57445856
1647561600,1.017e-05,1.069e-05,1.036e-05,1.026e-05,181807,2022-03-18,2022-03-18,1.86533982
1647475200,1.013e-05,1.073e-05,1.03e-05,1.034e-05,147683,2022-03-17,2022-03-17,1.5270422199999998
1647388800,1e-05,1.061e-05,1.046e-05,1.031e-05,96710,2022-03-16,2022-03-16,0.9970800999999999
1647302400,1.036e-05,1.08e-05,1.074e-05,1.047e-05,112485,2022-03-15,2022-03-15,1.17771795
1647216000,1.062e-05,1.258e-05,1.101e-05,1.074e-05,384089,2022-03-14,2022-03-14,4.12511586
1647129600,1.08e-05,1.108e-05,1.108e-05,1.098e-05,124110,2022-03-13,2022-03-13,1.3627278
1647043200,1.091e-05,1.122e-05,1.113e-05,1.107e-05,79506,2022-03-12,2022-03-12,0.8801314200000001
1646956800,1.088e-05,1.143e-05,1.128e-05,1.111e-05,175307,2022-03-11,2022-03-11,1.9476607700000002
1646870400,1.112e-05,1.149e-05,1.136e-05,1.128e-05,118937,2022-03-10,2022-03-10,1.34160936
1646784000,1.112e-05,1.192e-05,1.192e-05,1.133e-05,288480,2022-03-09,2022-03-09,3.2684784
1646697600,1.173e-05,1.275e-05,1.204e-05,1.192e-05,98016,2022-03-08,2022-03-08,1.1683507199999998
1646611200,1.182e-05,1.248e-05,1.248e-05,1.204e-05,75696,2022-03-07,2022-03-07,0.9113798399999999
1646524800,1.236e-05,1.311e-05,1.309e-05,1.255e-05,81901,2022-03-06,2022-03-06,1.02785755
1646438400,1.285e-05,1.409e-05,1.301e-05,1.306e-05,113520,2022-03-05,2022-03-05,1.4825712
1646352000,1.225e-05,1.402e-05,1.315e-05,1.291e-05,298978,2022-03-04,2022-03-04,3.85980598
1646265600,1.275e-05,1.406e-05,1.405e-05,1.32e-05,166029,2022-03-03,2022-03-03,2.1915828
1646179200,1.309e-05,1.712e-05,1.324e-05,1.398e-05,1135720,2022-03-02,2022-03-02,15.8773656
1646092800,1.275e-05,1.447e-05,1.335e-05,1.325e-05,381628,2022-03-01,2022-03-01,5.056571
1646006400,1.259e-05,1.637e-05,1.407e-05,1.335e-05,977409,2022-02-28,2022-02-28,13.048410149999999
1645920000,1.17e-05,1.583e-05,1.212e-05,1.41e-05,1022860,2022-02-27,2022-02-27,14.422326
1645833600,1.191e-05,1.224e-05,1.214e-05,1.194e-05,108447,2022-02-26,2022-02-26,1.29485718
1645747200,1.12e-05,1.244e-05,1.211e-05,1.212e-05,190347,2022-02-25,2022-02-25,2.30700564
1645660800,1.175e-05,1.361e-05,1.349e-05,1.209e-05,422190,2022-02-24,2022-02-24,5.1042771
1645574400,1.086e-05,1.433e-05,1.096e-05,1.348e-05,845955,2022-02-23,2022-02-23,11.4034734
1645488000,1.085e-05,1.124e-05,1.11e-05,1.096e-05,124472,2022-02-22,2022-02-22,1.36421312
1645401600,1.108e-05,1.188e-05,1.161e-05,1.113e-05,105076,2022-02-21,2022-02-21,1.16949588
1645315200,1.119e-05,1.203e-05,1.165e-05,1.161e-05,84640,2022-02-20,2022-02-20,0.9826704
1645228800,1.147e-05,1.266e-05,1.212e-05,1.148e-05,75675,2022-02-19,2022-02-19,0.868749
1645142400,1.11e-05,1.28e-05,1.216e-05,1.21e-05,866379,2022-02-18,2022-02-18,10.483185899999999
1645056000,1.197e-05,1.267e-05,1.251e-05,1.224e-05,30902,2022-02-17,2022-02-17,0.37824048
1644969600,1.196e-05,1.271e-05,1.223e-05,1.242e-05,289507,2022-02-16,2022-02-16,3.5956769399999997
1644883200,1.202e-05,1.235e-05,1.217e-05,1.221e-05,239256,2022-02-15,2022-02-15,2.92131576
1644796800,1.192e-05,1.245e-05,1.227e-05,1.211e-05,165942,2022-02-14,2022-02-14,2.00955762
1644710400,1.191e-05,1.244e-05,1.221e-05,1.226e-05,327142,2022-02-13,2022-02-13,4.01076092
1644624000,1.195e-05,1.263e-05,1.256e-05,1.221e-05,112144,2022-02-12,2022-02-12,1.36927824
1644537600,1.229e-05,1.336e-05,1.335e-05,1.257e-05,250963,2022-02-11,2022-02-11,3.1546049099999998
1644451200,1.287e-05,1.428e-05,1.333e-05,1.338e-05,517236,2022-02-10,2022-02-10,6.92061768
1644364800,1.216e-05,1.389e-05,1.24e-05,1.327e-05,844900,2022-02-09,2022-02-09,11.211823
1644278400,1.201e-05,1.34e-05,1.287e-05,1.241e-05,362375,2022-02-08,2022-02-08,4.49707375
1644192000,1.267e-05,1.314e-05,1.314e-05,1.286e-05,292563,2022-02-07,2022-02-07,3.76236018
1644105600,1.29e-05,1.352e-05,1.319e-05,1.317e-05,115094,2022-02-06,2022-02-06,1.5157879799999998
1644019200,1.25e-05,1.349e-05,1.258e-05,1.317e-05,193080,2022-02-05,2022-02-05,2.5428636
1643932800,1.253e-05,1.318e-05,1.313e-05,1.26e-05,173380,2022-02-04,2022-02-04,2.1845879999999998
1643846400,1.287e-05,1.322e-05,1.308e-05,1.315e-05,122861,2022-02-03,2022-02-03,1.6156221499999999
1643760000,1.265e-05,1.307e-05,1.275e-05,1.307e-05,218498,2022-02-02,2022-02-02,2.85576886
1643673600,1.266e-05,1.297e-05,1.288e-05,1.277e-05,130215,2022-02-01,2022-02-01,1.66284555
1643587200,1.26e-05,1.299e-05,1.299e-05,1.285e-05,140955,2022-01-31,2022-01-31,1.8112717500000002
1643500800,1.286e-05,1.359e-05,1.342e-05,1.298e-05,170987,2022-01-30,2022-01-30,2.2194112599999998
1643414400,1.265e-05,1.433e-05,1.267e-05,1.34e-05,362188,2022-01-29,2022-01-29,4.8533192000000005
1643328000,1.2e-05,1.315e-05,1.207e-05,1.269e-05,573342,2022-01-28,2022-01-28,7.27570998
1643241600,1.194e-05,1.236e-05,1.205e-05,1.205e-05,272943,2022-01-27,2022-01-27,3.28896315
1643155200,1.183e-05,1.239e-05,1.189e-05,1.208e-05,356380,2022-01-26,2022-01-26,4.3050704
1643068800,1.161e-05,1.216e-05,1.216e-05,1.193e-05,281548,2022-01-25,2022-01-25,3.3588676399999997
1642982400,1.176e-05,1.283e-05,1.283e-05,1.218e-05,261450,2022-01-24,2022-01-24,3.184461
1642896000,1.241e-05,1.363e-05,1.297e-05,1.288e-05,185887,2022-01-23,2022-01-23,2.39422456
1642809600,1.205e-05,1.415e-05,1.367e-05,1.297e-05,433459,2022-01-22,2022-01-22,5.6219632299999995
1642723200,1.363e-05,1.405e-05,1.395e-05,1.371e-05,521884,2022-01-21,2022-01-21,7.1550296399999995
1642636800,1.385e-05,1.455e-05,1.41e-05,1.394e-05,191109,2022-01-20,2022-01-20,2.6640594600000003
1642550400,1.385e-05,1.449e-05,1.427e-05,1.41e-05,322530,2022-01-19,2022-01-19,4.5476730000000005
1642464000,1.425e-05,1.469e-05,1.459e-05,1.428e-05,159533,2022-01-18,2022-01-18,2.27813124
1642377600,1.452e-05,1.491e-05,1.487e-05,1.456e-05,194608,2022-01-17,2022-01-17,2.83349248
1642291200,1.47e-05,1.491e-05,1.486e-05,1.491e-05,181949,2022-01-16,2022-01-16,2.71285959
1642204800,1.483e-05,1.5e-05,1.492e-05,1.486e-05,63987,2022-01-15,2022-01-15,0.95084682
1642118400,1.475e-05,1.517e-05,1.514e-05,1.493e-05,90026,2022-01-14,2022-01-14,1.34408818
1642032000,1.498e-05,1.552e-05,1.551e-05,1.513e-05,160587,2022-01-13,2022-01-13,2.4296813100000003
1641945600,1.442e-05,1.628e-05,1.442e-05,1.553e-05,544848,2022-01-12,2022-01-12,8.46148944
1641859200,1.384e-05,1.457e-05,1.418e-05,1.442e-05,164644,2022-01-11,2022-01-11,2.37416648
1641772800,1.4e-05,1.514e-05,1.506e-05,1.421e-05,257256,2022-01-10,2022-01-10,3.6556077599999997
1641686400,1.471e-05,1.522e-05,1.478e-05,1.505e-05,134475,2022-01-09,2022-01-09,2.02384875
1641600000,1.462e-05,1.568e-05,1.56e-05,1.483e-05,270915,2022-01-08,2022-01-08,4.01766945
1641513600,1.515e-05,1.585e-05,1.57e-05,1.56e-05,355223,2022-01-07,2022-01-07,5.5414788
1641427200,1.52e-05,1.595e-05,1.572e-05,1.57e-05,317704,2022-01-06,2022-01-06,4.9879527999999995
1641340800,1.534e-05,1.639e-05,1.603e-05,1.575e-05,546649,2022-01-05,2022-01-05,8.60972175
1641254400,1.562e-05,1.612e-05,1.607e-05,1.604e-05,311546,2022-01-04,2022-01-04,4.997197839999999
1641168000,1.579e-05,1.652e-05,1.629e-05,1.608e-05,572452,2022-01-03,2022-01-03,9.20502816
1641081600,1.577e-05,1.703e-05,1.582e-05,1.63e-05,556867,2022-01-02,2022-01-02,9.0769321
1640995200,1.561e-05,1.615e-05,1.603e-05,1.581e-05,177212,2022-01-01,2022-01-01,2.8017217199999997
