unix,low,high,open,close,volume,date,time,vol_fiat
1652659200,0.0004257,0.0004816,0.0004396,0.0004362,4378.428,2022-05-16,2022-05-16,1.9098702935999998
1652572800,0.0004196,0.0004458,0.0004244,0.0004367,4037.192,2022-05-15,2022-05-15,1.7630417463999999
1652486400,0.00041,0.0004476,0.0004364,0.0004237,1038.403,2022-05-14,2022-05-14,0.4399713511
1652400000,0.0003943,0.0004549,0.0004019,0.0004375,2271.9,2022-05-13,2022-05-13,0.9939562500000001
1652313600,0.0003942,0.0004931,0.0004767,0.0004019,9153.434,2022-05-12,2022-05-12,3.6787651246
1652227200,0.00044698,0.0006032,0.0005152,0.0004785,12107.938,2022-05-11,2022-05-11,5.793648333
1652140800,0.0005085,0.0005439,0.0005322,0.000515,2725.893,2022-05-10,2022-05-10,1.4038348950000001
1652054400,0.0005274,0.0005654,0.0005616,0.0005333,4734.288,2022-05-09,2022-05-09,2.5247957904
1651968000,0.0005602,0.0005799,0.0005701,0.0005616,1607.004,2022-05-08,2022-05-08,0.9024934464
1651881600,0.0005584,0.0005783,0.0005636,0.0005783,3244.471,2022-05-07,2022-05-07,1.8762775793000002
1651795200,0.0005596,0.0006202,0.0006129,0.0005652,5130.586,2022-05-06,2022-05-06,2.8998072072
1651708800,0.0005991,0.0006198,0.0006073,0.0006118,1547.272,2022-05-05,2022-05-05,0.9466210096
1651622400,0.0005965,0.0006076,0.0006038,0.0006067,614.383,2022-05-04,2022-05-04,0.3727461661
1651536000,0.0006028,0.0006135,0.0006094,0.0006073,1194.453,2022-05-03,2022-05-03,0.7253913069
1651449600,0.0006015,0.0006181,0.0006137,0.0006093,762.532,2022-05-02,2022-05-02,0.46461074760000004
1651363200,0.00060852,0.0006244,0.0006218,0.0006149,1214.829,2022-05-01,2022-05-01,0.7469983521
1651276800,0.0006118,0.0007631,0.000616,0.0006227,15602.121,2022-04-30,2022-04-30,9.715440746699999
1651190400,0.0006093,0.0006323,0.000631,0.0006157,1143.367,2022-04-29,2022-04-29,0.7039710618999999
1651104000,0.0006258,0.0006445,0.00064,0.000631,1056.679,2022-04-28,2022-04-28,0.6667644490000001
1651017600,0.0006401,0.0006669,0.0006659,0.0006411,916.458,2022-04-27,2022-04-27,0.5875412238
1650931200,0.0006562,0.0007028,0.0006881,0.0006667,2267.599,2022-04-26,2022-04-26,1.5118082533000001
