unix,low,high,open,close,volume,date,time,vol_fiat
1652659200,9.152e-05,9.84e-05,9.256e-05,9.525e-05,24236.29,2022-05-16,2022-05-16,2.3085066225
1652572800,9.159e-05,0.00010076,9.996e-05,9.209e-05,4466.77,2022-05-15,2022-05-15,0.41134484930000004
1652486400,9.051e-05,0.00010903,9.092e-05,0.00010051,5432.63,2022-05-14,2022-05-14,0.5460336413
1652400000,7.447e-05,9.121e-05,7.705e-05,9.121e-05,6200.6,2022-05-13,2022-05-13,0.5655567260000001
1652313600,7.447e-05,0.00010694,8.755e-05,7.626e-05,10584.2,2022-05-12,2022-05-12,0.8071510920000001
1652227200,8.241e-05,0.00010555,0.00010518,8.662e-05,6405.27,2022-05-11,2022-05-11,0.5548244874
1652140800,0.00010351,0.000116,0.00011438,0.00010495,3918.55,2022-05-10,2022-05-10,0.41125182250000003
1652054400,0.00011016,0.00011915,0.00011074,0.0001143,6414.03,2022-05-09,2022-05-09,0.7331236289999999
1651968000,0.00010969,0.00011742,0.00011522,0.00011074,1920.32,2022-05-08,2022-05-08,0.21265623679999998
1651881600,0.00010763,0.00011682,0.00010895,0.00011492,3806.71,2022-05-07,2022-05-07,0.43746711320000004
1651795200,0.00010535,0.00010941,0.000107,0.00010888,2808.68,2022-05-06,2022-05-06,0.3058090784
1651708800,0.00010102,0.00011003,0.00010134,0.000107,2021.2,2022-05-05,2022-05-05,0.2162684
1651622400,0.00010052,0.00010654,0.00010654,0.00010119,961.97,2022-05-04,2022-05-04,0.0973417443
1651536000,0.00010308,0.00010675,0.00010594,0.00010637,714.27,2022-05-03,2022-05-03,0.07597689989999999
1651449600,9.374e-05,0.00011398,9.4e-05,0.00010572,4830.25,2022-05-02,2022-05-02,0.51065403
1651363200,9.401e-05,9.727e-05,9.665e-05,9.445e-05,782.5,2022-05-01,2022-05-01,0.073907125
1651276800,9.423e-05,9.762e-05,9.703e-05,9.59e-05,1529.01,2022-04-30,2022-04-30,0.146632059
1651190400,9.649e-05,0.00010128,9.855e-05,9.687e-05,6628.31,2022-04-29,2022-04-29,0.6420843897
1651104000,9.724e-05,0.00010083,9.97e-05,9.793e-05,1155.94,2022-04-28,2022-04-28,0.11320120420000002
1651017600,9.846e-05,0.00010325,0.00010229,9.969e-05,584.24,2022-04-27,2022-04-27,0.0582428856
1650931200,9.75e-05,0.000104,9.834e-05,0.00010287,425.35,2022-04-26,2022-04-26,0.0437557545
1650844800,9.834e-05,0.00010378,0.00010219,9.86e-05,1249.96,2022-04-25,2022-04-25,0.123246056
1650758400,0.00010009,0.00010516,0.00010147,0.00010161,763.6,2022-04-24,2022-04-24,0.077589396
1650672000,9.378e-05,0.00011099,9.378e-05,0.00010105,6350.87,2022-04-23,2022-04-23,0.6417554135
1650585600,9.069e-05,9.525e-05,9.168e-05,9.387e-05,1568.73,2022-04-22,2022-04-22,0.14725668509999998
1650499200,8.758e-05,9.285e-05,9.109e-05,9.162e-05,10640.97,2022-04-21,2022-04-21,0.9749256713999999
1650412800,8.98e-05,9.228e-05,9.136e-05,9.138e-05,3302.25,2022-04-20,2022-04-20,0.301759605
1650326400,9.105e-05,9.345e-05,9.18e-05,9.132e-05,1741.03,2022-04-19,2022-04-19,0.1589908596
1650240000,9.202e-05,9.789e-05,9.517e-05,9.202e-05,1193.03,2022-04-18,2022-04-18,0.1097826206
