unix,low,high,open,close,volume,date,time,vol_fiat
1626912000,7.311e-05,8.371e-05,7.468e-05,7.748e-05,148512.48,2021-07-22,2021-07-22,11.5067469504
1626825600,7.126e-05,7.503e-05,7.23e-05,7.471e-05,97375.89,2021-07-21,2021-07-21,7.274952741899999
1626739200,7.124e-05,7.548e-05,7.422e-05,7.223e-05,134949.94,2021-07-20,2021-07-20,9.747434166200001
1626652800,7.396e-05,7.696e-05,7.654e-05,7.418e-05,180778.95,2021-07-19,2021-07-19,13.410182511
1626566400,7.59e-05,8.337e-05,7.634e-05,7.643e-05,159109.05,2021-07-18,2021-07-18,12.1607046915
1626480000,7.578e-05,7.842e-05,7.671e-05,7.642e-05,202275.88,2021-07-17,2021-07-17,15.457922749600002
1626393600,7.664e-05,8.236e-05,8.093e-05,7.674e-05,212725.1,2021-07-16,2021-07-16,16.324524174
1626307200,8.016e-05,8.313e-05,8.292e-05,8.072e-05,161780.28,2021-07-15,2021-07-15,13.058904201599999
1626220800,8.025e-05,8.618e-05,8.589e-05,8.293e-05,217260.34,2021-07-14,2021-07-14,18.017399996199998
1626134400,8.44e-05,8.892e-05,8.473e-05,8.59e-05,301636.21,2021-07-13,2021-07-13,25.910550439
1626048000,8.288e-05,8.625e-05,8.304e-05,8.478e-05,225922.81,2021-07-12,2021-07-12,19.1537358318
1625961600,8.199e-05,8.452e-05,8.312e-05,8.305e-05,237325.77,2021-07-11,2021-07-11,19.7099051985
1625875200,8.071e-05,8.383e-05,8.144e-05,8.314e-05,133088.85,2021-07-10,2021-07-10,11.065006989
1625788800,7.905e-05,8.358e-05,8.177e-05,8.141e-05,113677.43,2021-07-09,2021-07-09,9.2544795763
1625702400,8.118e-05,8.562e-05,8.489e-05,8.196e-05,260072.46,2021-07-08,2021-07-08,21.315538821599997
1625616000,8.301e-05,8.564e-05,8.366e-05,8.491e-05,186003.8,2021-07-07,2021-07-07,15.793582657999998
1625529600,8.3e-05,8.608e-05,8.398e-05,8.37e-05,166234.25,2021-07-06,2021-07-06,13.913806725
1625443200,8.366e-05,8.762e-05,8.624e-05,8.393e-05,125338.45,2021-07-05,2021-07-05,10.5196561085
1625356800,8.46e-05,8.768e-05,8.739e-05,8.622e-05,106788.0,2021-07-04,2021-07-04,9.20726136
1625270400,8.55e-05,8.78e-05,8.76e-05,8.733e-05,82872.81,2021-07-03,2021-07-03,7.2372824973
1625184000,8.347e-05,8.86e-05,8.78e-05,8.736e-05,114514.94,2021-07-02,2021-07-02,10.004025158400001
