unix,low,high,open,close,volume,date,time,vol_fiat
1600905600,316.65,353.14,320.65,349.14,183245.45463309,2020-09-24,2020-09-24,63978318.03059704
1600819200,313.0,344.64,344.25,320.63,190725.11444266,2020-09-23,2020-09-23,61152193.443750076
1600732800,335.57,346.84,340.36,344.26,125988.89838001,2020-09-22,2020-09-22,43372938.15630224
1600646400,331.0,376.76,371.03,340.11,266795.43383713,2020-09-21,2020-09-21,90739795.00234629
1600560000,364.89,385.31,385.25,370.69,89803.37071302,2020-09-20,2020-09-20,33289211.489609387
1600473600,377.2,388.43,384.6,385.23,70257.87733175,2020-09-19,2020-09-19,27065442.084510054
1600387200,375.19,392.69,389.52,384.64,163353.49313499,2020-09-18,2020-09-18,62832287.59944256
1600300800,363.4,394.55,365.22,389.45,212965.41279613,2020-09-17,2020-09-17,82939380.01345283
1600214400,355.0,373.37,364.05,365.23,130167.7980122,2020-09-16,2020-09-16,47541184.867995806
1600128000,362.5,382.76,377.27,364.2,170054.9627384,2020-09-15,2020-09-15,61934017.42932528
1600041600,355.66,384.61,366.58,377.28,190573.77197746,2020-09-14,2020-09-14,71899672.69165611
1599955200,353.58,390.41,387.82,366.58,164465.94392732,2020-09-13,2020-09-13,60289925.72487697
1599868800,364.88,388.25,373.93,387.81,109437.79363532,2020-09-12,2020-09-12,42441070.74971345
1599782400,355.81,375.38,367.94,373.93,132464.58690229,2020-09-11,2020-09-11,49532482.9803733
1599696000,350.23,377.79,351.11,368.06,217245.43576712,2020-09-10,2020-09-10,79959355.08844618
1599609600,330.6,359.41,337.48,351.1,166730.61512655,2020-09-09,2020-09-09,58539118.97093171
1599523200,325.36,357.01,353.71,337.48,209229.73612667,2020-09-08,2020-09-08,70610851.3480286
1599436800,323.17,358.66,352.85,353.71,215514.08931085,2020-09-07,2020-09-07,76229488.53014074
1599350400,316.43,360.61,335.25,352.77,266338.83290829,2020-09-06,2020-09-06,93956350.08505745
1599264000,310.0,394.38,389.2,335.25,607878.87819331,2020-09-05,2020-09-05,203791393.91430718
1599177600,359.0,400.5,382.15,388.96,286186.00739699,2020-09-04,2020-09-04,111314909.43713324
1599091200,370.0,451.0,439.99,382.87,407832.29146336,2020-09-03,2020-09-03,156146749.43257666
1599004800,420.58,481.2,475.57,440.02,320308.05438354,2020-09-02,2020-09-02,140941950.08984527
1598918400,429.66,488.95,433.88,475.57,333743.62207967,2020-09-01,2020-09-01,158718454.35242867
1598832000,418.16,439.0,428.92,433.89,168619.80537213,2020-08-31,2020-08-31,73162447.35291348
1598745600,398.24,429.9,398.57,428.94,170379.4456584,2020-08-30,2020-08-30,73082559.4207141
1598659200,392.34,405.82,395.35,398.58,89963.76995825,2020-08-29,2020-08-29,35857759.42995929
1598572800,379.67,398.16,383.27,395.47,123755.41938251,2020-08-28,2020-08-28,48941555.70320123
1598486400,371.5,397.15,386.12,383.25,121889.95194935,2020-08-27,2020-08-27,46714324.084588386
1598400000,377.56,393.5,383.26,386.1,131417.52221164,2020-08-26,2020-08-26,50740305.325914204
1598313600,369.36,409.31,407.76,383.33,189576.54223265,2020-08-25,2020-08-25,72670375.93404172
1598227200,387.72,411.97,390.78,407.76,153521.94600679,2020-08-24,2020-08-24,62600108.70372869
1598140800,383.67,400.0,395.52,390.9,79939.92783349,2020-08-23,2020-08-23,31248517.79011124
1598054400,379.53,399.73,388.0,395.62,145453.08931908,2020-08-22,2020-08-22,57544151.196414426
1597968000,385.0,418.92,415.92,388.05,218376.51497554,2020-08-21,2020-08-21,84741006.63625829
1597881600,402.3,419.58,407.6,415.92,146536.51021535,2020-08-20,2020-08-20,60947465.32876837
1597795200,393.75,426.97,422.31,407.59,212936.96902525,2020-08-19,2020-08-19,86790979.20500164
1597708800,414.44,434.27,431.5,422.31,148682.30738539,2020-08-18,2020-08-18,62790025.23192406
1597622400,420.5,447.5,433.71,431.5,221839.14358535,2020-08-17,2020-08-17,95723590.45707852
1597536000,412.51,437.0,432.67,433.7,198013.6894012,2020-08-16,2020-08-16,85878537.09330045
1597449600,428.0,443.33,438.83,432.55,170960.90077551,2020-08-15,2020-08-15,73949137.63044685
1597363200,417.52,445.45,425.0,438.83,320572.96388462,2020-08-14,2020-08-14,140677033.7414878
1597276800,376.46,432.94,387.27,424.94,363868.52826094,2020-08-13,2020-08-13,154622292.39920384
1597190400,365.19,389.57,378.92,387.27,193171.5051413,2020-08-12,2020-08-12,74809528.79607125
1597104000,364.77,398.3,395.77,378.88,231283.21718575,2020-08-11,2020-08-11,87628585.32733695
1597017600,385.44,400.21,390.41,395.78,198449.18038811,2020-08-10,2020-08-10,78542216.61400616
1596931200,384.02,401.0,397.5,390.41,144028.58904543,2020-08-09,2020-08-09,56230201.449226335
1596844800,376.18,400.06,379.76,397.51,109615.57796907,2020-08-08,2020-08-08,43573288.39848501
1596758400,362.88,398.57,395.28,379.75,258109.56327072,2020-08-07,2020-08-07,98017106.65205592
1596672000,391.0,404.03,401.21,395.28,147321.25541594,2020-08-06,2020-08-06,58233145.84081276
1596585600,383.86,408.0,389.76,401.21,208377.2177264,2020-08-05,2020-08-05,83603023.52400894
1596499200,380.67,403.64,386.27,389.82,250989.95459676,2020-08-04,2020-08-04,97840904.10090898
1596412800,366.34,399.69,372.19,386.22,246596.56665901,2020-08-03,2020-08-03,95240525.97504285
1596326400,325.75,415.0,387.4,372.21,573146.54484066,2020-08-02,2020-08-02,213330875.45514202
1596240000,343.75,394.0,346.86,387.4,308505.50003166,2020-08-01,2020-08-01,119515030.71226509
