unix,low,high,open,close,volume,date,time,vol_fiat
1652832000,0.001718,0.001887,0.001875,0.001738,44507.001,2022-05-18,2022-05-18,77.353167738
1652745600,0.001801,0.001896,0.001802,0.001876,48281.824,2022-05-17,2022-05-17,90.576701824
1652659200,0.001765,0.001878,0.001877,0.001799,67436.699,2022-05-16,2022-05-16,121.318621501
1652572800,0.001674,0.001892,0.001744,0.001878,84362.218,2022-05-15,2022-05-15,158.43224540399999
1652486400,0.001601,0.001822,0.001674,0.001743,118102.622,2022-05-14,2022-05-14,205.85287014600001
1652400000,0.001524,0.001823,0.001545,0.001674,130944.901,2022-05-13,2022-05-13,219.201764274
1652313600,0.0014083,0.001932,0.001752,0.001544,543040.065,2022-05-12,2022-05-12,838.4538603599999
1652227200,0.001509,0.002189,0.002156,0.001753,223989.784,2022-05-11,2022-05-11,392.654091352
1652140800,0.002021,0.002293,0.002066,0.002155,62027.116,2022-05-10,2022-05-10,133.66843498
1652054400,0.002053,0.002259,0.002215,0.002068,50862.676,2022-05-09,2022-05-09,105.184013968
1651968000,0.002179,0.00228,0.002223,0.002217,17941.653,2022-05-08,2022-05-08,39.776644700999995
1651881600,0.002212,0.002285,0.002269,0.002223,22212.309,2022-05-07,2022-05-07,49.377962907000004
1651795200,0.00224,0.002314,0.002313,0.002268,22336.195,2022-05-06,2022-05-06,50.65849026
1651708800,0.002241,0.002394,0.002338,0.002313,33171.802,2022-05-05,2022-05-05,76.726378026
1651622400,0.002228,0.002343,0.002272,0.002338,20033.648,2022-05-04,2022-05-04,46.838669024
1651536000,0.002256,0.002304,0.002271,0.002278,9202.501,2022-05-03,2022-05-03,20.963297278000002
1651449600,0.002227,0.002345,0.00233,0.002272,14356.375,2022-05-02,2022-05-02,32.617684000000004
1651363200,0.002245,0.00241,0.002248,0.002332,20788.375,2022-05-01,2022-05-01,48.4784905
1651276800,0.002179,0.002452,0.002434,0.00225,35373.533,2022-04-30,2022-04-30,79.59044925
1651190400,0.002416,0.002478,0.002471,0.002434,13529.999,2022-04-29,2022-04-29,32.932017566
1651104000,0.002452,0.002534,0.002505,0.002472,12780.103,2022-04-28,2022-04-28,31.592414615999996
1651017600,0.002502,0.002558,0.002511,0.002506,15044.795,2022-04-27,2022-04-27,37.70225627
1650931200,0.002458,0.002547,0.002498,0.002511,22792.407,2022-04-26,2022-04-26,57.231733977000005
1650844800,0.002465,0.002518,0.002516,0.002496,25418.368,2022-04-25,2022-04-25,63.444246527999994
1650758400,0.00251,0.002571,0.002552,0.002514,11502.795,2022-04-24,2022-04-24,28.918026630000004
1650672000,0.002503,0.002578,0.002531,0.002551,10496.143,2022-04-23,2022-04-23,26.775660793
1650585600,0.00249,0.002568,0.002515,0.002531,13750.176,2022-04-22,2022-04-22,34.801695456
1650499200,0.00249,0.002581,0.002551,0.002514,33453.217,2022-04-21,2022-04-21,84.101387538
1650412800,0.00254,0.002639,0.002615,0.002551,19422.208,2022-04-20,2022-04-20,49.546052608
1650326400,0.002486,0.002624,0.00251,0.002616,188479.761,2022-04-19,2022-04-19,493.06305477599994
1650240000,0.00244,0.002551,0.002524,0.002508,22414.995,2022-04-18,2022-04-18,56.21680745999999
1650153600,0.002516,0.002607,0.002528,0.002524,15804.548,2022-04-17,2022-04-17,39.890679152000004
1650067200,0.002492,0.002552,0.002501,0.002528,11283.195,2022-04-16,2022-04-16,28.523916959999998
1649980800,0.002487,0.002548,0.002522,0.002502,13529.687,2022-04-15,2022-04-15,33.851276874
1649894400,0.002492,0.002601,0.002549,0.002523,20535.236,2022-04-14,2022-04-14,51.810400428
1649808000,0.002524,0.00261,0.00258,0.002549,14684.193,2022-04-13,2022-04-13,37.430007957
1649721600,0.002498,0.002704,0.002524,0.002576,37341.708,2022-04-12,2022-04-12,96.192239808
1649635200,0.002485,0.002641,0.002634,0.002522,41930.15,2022-04-11,2022-04-11,105.7478383
1649548800,0.002585,0.002686,0.002642,0.002633,13291.92,2022-04-10,2022-04-10,34.99762536
1649462400,0.002566,0.00266,0.002602,0.002644,14267.674,2022-04-09,2022-04-09,37.723730056
1649376000,0.002563,0.002805,0.00273,0.002606,40226.355,2022-04-08,2022-04-08,104.82988113
1649289600,0.002593,0.002748,0.002617,0.002728,35775.479,2022-04-07,2022-04-07,97.595506712
1649203200,0.002599,0.0028,0.002787,0.002619,54233.94,2022-04-06,2022-04-06,142.03868886
1649116800,0.002761,0.002904,0.002838,0.002787,28898.014,2022-04-05,2022-04-05,80.53876501799999
1649030400,0.002782,0.002994,0.002946,0.002837,40156.479,2022-04-04,2022-04-04,113.923930923
1648944000,0.00286,0.003038,0.002895,0.002948,42749.556,2022-04-03,2022-04-03,126.025691088
1648857600,0.002871,0.003059,0.002905,0.002894,49786.246,2022-04-02,2022-04-02,144.081395924
1648771200,0.002656,0.002985,0.002701,0.002906,83125.912,2022-04-01,2022-04-01,241.563900272
1648684800,0.002554,0.002774,0.002566,0.002698,82755.764,2022-03-31,2022-03-31,223.27505127199998
1648598400,0.002287,0.002659,0.002353,0.002566,67861.077,2022-03-30,2022-03-30,174.13152358200003
1648512000,0.002242,0.002416,0.002244,0.002354,53763.815,2022-03-29,2022-03-29,126.56002051000002
1648425600,0.002245,0.002387,0.002287,0.002245,51017.457,2022-03-28,2022-03-28,114.53419096500001
1648339200,0.002224,0.002304,0.002286,0.002286,19110.064,2022-03-27,2022-03-27,43.685606304
1648252800,0.002212,0.002333,0.002225,0.002287,18909.592,2022-03-26,2022-03-26,43.246236904
1648166400,0.002194,0.00238,0.002326,0.002226,32844.303,2022-03-25,2022-03-25,73.111418478
1648080000,0.002184,0.002366,0.002214,0.002326,52566.033,2022-03-24,2022-03-24,122.26859275800001
1647993600,0.002127,0.00226,0.002134,0.002214,36581.64,2022-03-23,2022-03-23,80.99175095999999
1647907200,0.002126,0.002198,0.002158,0.002134,22087.924,2022-03-22,2022-03-22,47.135629816
1647820800,0.002134,0.002202,0.002145,0.002159,16680.91,2022-03-21,2022-03-21,36.01408469
1647734400,0.002143,0.00219,0.002189,0.002146,12107.357,2022-03-20,2022-03-20,25.982388122
1647648000,0.002145,0.002254,0.002152,0.002187,23788.926,2022-03-19,2022-03-19,52.026381162
1647561600,0.002095,0.002223,0.002145,0.002151,39820.299,2022-03-18,2022-03-18,85.653463149
1647475200,0.002126,0.002226,0.002137,0.002144,39143.939,2022-03-17,2022-03-17,83.924605216
1647388800,0.002051,0.00214,0.00211,0.002136,45234.531,2022-03-16,2022-03-16,96.620958216
1647302400,0.002043,0.00217,0.002049,0.002109,25346.939,2022-03-15,2022-03-15,53.456694351
1647216000,0.002033,0.002102,0.002084,0.002049,19943.974,2022-03-14,2022-03-14,40.865202726
1647129600,0.002033,0.00212,0.002098,0.002084,18927.918,2022-03-13,2022-03-13,39.445781112
1647043200,0.002068,0.002108,0.002085,0.002095,11037.179,2022-03-12,2022-03-12,23.122890005000002
1646956800,0.002072,0.002136,0.002104,0.002086,23455.914,2022-03-11,2022-03-11,48.929036604000004
1646870400,0.002078,0.002134,0.0021,0.002103,30879.357,2022-03-10,2022-03-10,64.939287771
1646784000,0.002057,0.002153,0.002124,0.002099,54730.432,2022-03-09,2022-03-09,114.87917676800001
