unix,low,high,open,close,volume,date,vol_fiat
1646179200,0.99,1.0,0.99,0.99,96349.94,2022-03-02,95386.4406
1646092800,0.99,1.0,0.99,1.0,94666.81,2022-03-01,94666.81
1646006400,0.99,1.0,1.0,1.0,217186.22,2022-02-28,217186.22
1645920000,0.99,1.0,1.0,0.99,38856.18,2022-02-27,38467.6182
1645833600,0.99,1.0,1.0,0.99,80787.35,2022-02-26,79979.4765
1645747200,0.99,1.0,1.0,0.99,310457.4,2022-02-25,307352.826
1645660800,0.99,1.0,1.0,0.99,341089.94,2022-02-24,337679.0406
1645574400,0.99,1.0,0.99,1.0,114392.02,2022-02-23,114392.02
1645488000,0.99,1.0,0.99,1.0,88457.46,2022-02-22,88457.46
1645401600,0.99,1.0,1.0,0.99,133253.99,2022-02-21,131921.4501
1645315200,0.99,1.0,0.99,1.0,57617.61,2022-02-20,57617.61
1645228800,0.99,1.0,0.99,0.99,17871.11,2022-02-19,17692.3989
1645142400,0.99,1.0,1.0,1.0,53273.17,2022-02-18,53273.17
1645056000,0.99,1.0,0.99,1.0,126796.34,2022-02-17,126796.34
1644969600,0.99,1.0,0.99,1.0,25877.92,2022-02-16,25877.92
1644883200,0.99,1.0,1.0,1.0,56376.03,2022-02-15,56376.03
1644796800,0.99,1.0,1.0,0.99,16515.11,2022-02-14,16349.9589
1644710400,0.99,1.0,1.0,1.0,57251.34,2022-02-13,57251.34
1644624000,0.99,1.0,0.99,0.99,247230.22,2022-02-12,244757.9178
1644537600,0.99,1.0,0.99,1.0,78052.76,2022-02-11,78052.76
1644451200,0.99,1.0,0.99,1.0,102770.96,2022-02-10,102770.96
1644364800,0.99,1.0,1.0,1.0,87047.67,2022-02-09,87047.67
1644278400,0.99,1.0,1.0,1.0,52531.27,2022-02-08,52531.27
1644192000,0.99,1.0,1.0,1.0,50059.21,2022-02-07,50059.21
1644105600,0.99,1.0,1.0,0.99,96283.53,2022-02-06,95320.6947
1644019200,0.99,1.0,1.0,0.99,36720.69,2022-02-05,36353.483100000005
1643932800,0.99,1.0,1.0,0.99,56771.64,2022-02-04,56203.9236
1643846400,0.99,1.0,0.99,1.0,100537.52,2022-02-03,100537.52
1643760000,0.99,1.0,0.99,1.0,67818.96,2022-02-02,67818.96
1643673600,0.99,1.0,0.99,0.99,101345.36,2022-02-01,100331.90639999999
1643587200,0.99,1.0,1.0,1.0,61332.51,2022-01-31,61332.51
1643500800,0.99,1.0,0.99,0.99,59316.99,2022-01-30,58723.8201
1643414400,0.99,1.0,0.99,0.99,24409.01,2022-01-29,24164.919899999997
1643328000,0.99,1.0,0.99,1.0,582383.6,2022-01-28,582383.6
1643241600,0.99,1.0,0.99,1.0,69956.59,2022-01-27,69956.59
1643155200,0.99,1.0,1.0,0.99,116089.13,2022-01-26,114928.2387
1643068800,0.99,1.0,1.0,0.99,119108.51,2022-01-25,117917.4249
1642982400,0.99,1.0,1.0,0.99,68186.06,2022-01-24,67504.1994
1642896000,0.99,1.0,0.99,0.99,120334.17,2022-01-23,119130.8283
1642809600,0.99,1.0,1.0,0.99,220701.64,2022-01-22,218494.62360000002
1642723200,0.99,1.0,1.0,1.0,251912.4,2022-01-21,251912.4
1642636800,0.99,1.0,1.0,1.0,112654.53,2022-01-20,112654.53
1642550400,0.99,1.0,1.0,1.0,27475.73,2022-01-19,27475.73
1642464000,0.99,1.0,1.0,1.0,59969.77,2022-01-18,59969.77
1642377600,0.99,1.0,1.0,1.0,119009.53,2022-01-17,119009.53
1642291200,0.99,1.0,1.0,1.0,106428.59,2022-01-16,106428.59
1642204800,0.99,1.0,0.99,0.99,115374.02,2022-01-15,114220.2798
1642118400,0.99,1.01,0.99,1.0,376426.29,2022-01-14,376426.29
1642032000,0.99,1.0,1.0,1.0,86118.68,2022-01-13,86118.68
1641945600,0.99,1.0,1.0,1.0,83569.77,2022-01-12,83569.77
1641859200,0.99,1.0,1.0,1.0,45417.6,2022-01-11,45417.6
1641772800,0.99,1.0,0.99,1.0,135181.63,2022-01-10,135181.63
1641686400,0.99,1.0,0.99,0.99,68281.96,2022-01-09,67599.1404
1641600000,0.99,1.0,1.0,0.99,58798.4,2022-01-08,58210.416
1641513600,0.99,1.0,0.99,1.0,44845.97,2022-01-07,44845.97
1641427200,0.99,1.0,0.99,1.0,164087.34,2022-01-06,164087.34
1641340800,0.99,1.0,0.99,0.99,137755.16,2022-01-05,136377.6084
1641254400,0.99,1.0,1.0,1.0,74567.85,2022-01-04,74567.85
1641168000,0.99,1.0,0.99,1.0,51452.51,2022-01-03,51452.51
1641081600,0.99,1.0,0.99,1.0,40391.54,2022-01-02,40391.54
1640995200,0.99,1.0,0.99,1.0,29719.1,2022-01-01,29719.1
1640908800,0.99,1.01,1.0,1.0,149295.56,2021-12-31,149295.56
1640822400,0.99,1.0,1.0,0.99,60246.2,2021-12-30,59643.738
1640736000,0.99,1.01,0.99,1.0,158359.46,2021-12-29,158359.46
1640649600,0.99,1.0,1.0,0.99,139436.21,2021-12-28,138041.8479
1640563200,0.99,1.0,1.0,1.0,47491.99,2021-12-27,47491.99
1640476800,0.99,1.0,0.99,1.0,48022.17,2021-12-26,48022.17
1640390400,0.99,1.0,1.0,1.0,78670.25,2021-12-25,78670.25
1640304000,0.99,1.0,1.0,1.0,52066.16,2021-12-24,52066.16
1640217600,0.99,1.0,1.0,1.0,114348.32,2021-12-23,114348.32
1640131200,0.99,1.0,1.0,1.0,165351.02,2021-12-22,165351.02
1640044800,0.99,1.0,1.0,1.0,165703.9,2021-12-21,165703.9
1639958400,0.99,1.0,0.99,0.99,108043.76,2021-12-20,106963.32239999999
1639872000,0.99,1.0,1.0,1.0,63690.82,2021-12-19,63690.82
1639785600,0.99,1.0,0.99,0.99,49572.74,2021-12-18,49077.012599999995
1639699200,0.99,1.0,1.0,1.0,84232.3,2021-12-17,84232.3
1639612800,0.99,1.0,0.99,0.99,62739.55,2021-12-16,62112.154500000004
1639526400,0.99,1.01,1.0,1.0,95650.84,2021-12-15,95650.84
1639440000,0.99,1.01,1.0,1.0,98490.18,2021-12-14,98490.18
1639353600,0.99,1.0,1.0,1.0,302093.36,2021-12-13,302093.36
1639267200,0.99,1.0,0.99,0.99,25441.11,2021-12-12,25186.6989
1639180800,0.99,1.0,1.0,0.99,54054.19,2021-12-11,53513.6481
1639094400,0.99,1.01,0.99,0.99,155994.31,2021-12-10,154434.3669
1639008000,0.99,1.01,1.0,0.99,75502.5,2021-12-09,74747.475
1638921600,0.99,1.01,1.0,1.01,86903.84,2021-12-08,87772.8784
1638835200,0.99,1.01,0.99,1.0,149806.96,2021-12-07,149806.96
1638748800,0.99,1.0,0.99,1.0,189695.89,2021-12-06,189695.89
1638662400,0.99,1.0,0.99,0.99,208985.7,2021-12-05,206895.84300000002
1638576000,0.99,1.01,1.0,0.99,519982.6,2021-12-04,514782.774
1638489600,0.99,1.01,1.0,0.99,134586.07,2021-12-03,133240.20930000002
1638403200,0.99,1.0,0.99,0.99,161439.74,2021-12-02,159825.3426
1638316800,0.99,1.0,1.0,0.99,182656.85,2021-12-01,180830.2815
1638230400,0.99,1.0,1.0,0.99,206440.56,2021-11-30,204376.1544
1638144000,0.99,1.01,1.01,1.0,274643.77,2021-11-29,274643.77
1638057600,0.99,1.01,1.01,1.01,89437.96,2021-11-28,90332.3396
1637971200,0.99,1.01,1.0,1.0,38694.5,2021-11-27,38694.5
1637884800,0.99,1.01,1.0,0.99,349903.48,2021-11-26,346404.44519999996
1637798400,1.0,1.01,1.01,1.0,267186.01,2021-11-25,267186.01
1637712000,1.0,1.01,1.01,1.01,308080.99,2021-11-24,311161.7999
1637625600,1.0,1.01,1.0,1.0,179621.88,2021-11-23,179621.88
1637539200,1.0,1.01,1.0,1.01,424832.94,2021-11-22,429081.2694
1637452800,1.0,1.01,1.01,1.01,121367.8,2021-11-21,122581.478
1637366400,0.99,1.01,0.99,1.0,158171.05,2021-11-20,158171.05
1637280000,0.99,1.01,1.0,1.01,193942.54,2021-11-19,195881.96540000002
1637193600,1.0,1.01,1.0,1.0,340365.89,2021-11-18,340365.89
1637107200,1.0,1.01,1.0,1.01,418995.55,2021-11-17,423185.50549999997
1637020800,1.0,1.01,1.01,1.0,498363.64,2021-11-16,498363.64
1636934400,1.0,1.01,1.01,1.01,246851.35,2021-11-15,249319.8635
1636848000,1.0,1.01,1.0,1.01,150248.92,2021-11-14,151751.40920000002
1636761600,1.0,1.01,1.01,1.0,108481.74,2021-11-13,108481.74
1636675200,1.0,1.01,1.0,1.01,104585.41,2021-11-12,105631.2641
1636588800,1.0,1.01,1.01,1.01,111014.71,2021-11-11,112124.85710000001
1636502400,1.0,1.01,1.0,1.01,144097.78,2021-11-10,145538.7578
1636416000,1.0,1.01,1.01,1.0,198484.51,2021-11-09,198484.51
1636329600,1.0,1.01,1.0,1.01,121941.51,2021-11-08,123160.9251
1636243200,0.99,1.01,1.01,1.01,89560.38,2021-11-07,90455.9838
1636156800,0.99,1.01,1.0,1.01,130492.98,2021-11-06,131797.9098
1636070400,1.0,1.01,1.01,1.0,127045.48,2021-11-05,127045.48
1635984000,1.0,1.01,1.01,1.01,513174.35,2021-11-04,518306.09349999996
1635897600,0.99,1.01,1.01,1.0,286573.76,2021-11-03,286573.76
1635811200,1.0,1.01,1.0,1.01,281328.61,2021-11-02,284141.8961
1635724800,0.99,1.01,1.01,1.01,135231.87,2021-11-01,136584.1887
1635638400,1.0,1.01,1.0,1.01,189221.41,2021-10-31,191113.62410000002
1635552000,0.99,1.01,1.0,1.0,156612.23,2021-10-30,156612.23
1635465600,0.99,1.0,0.99,1.0,205303.9,2021-10-29,205303.9
1635379200,0.99,1.0,1.0,1.0,518485.21,2021-10-28,518485.21
1635292800,0.99,1.0,1.0,0.99,176752.23,2021-10-27,174984.7077
1635206400,0.99,1.0,1.0,0.99,173610.7,2021-10-26,171874.59300000002
1635120000,0.99,1.0,0.99,1.0,182320.47,2021-10-25,182320.47
1635033600,0.99,1.0,0.99,0.99,323848.26,2021-10-24,320609.7774
1634947200,0.99,1.0,1.0,1.0,216681.79,2021-10-23,216681.79
1634860800,0.99,1.01,1.0,0.99,237214.98,2021-10-22,234842.8302
1634774400,0.99,1.01,1.01,1.0,180384.57,2021-10-21,180384.57
1634688000,0.99,1.01,1.01,1.0,258257.01,2021-10-20,258257.01
1634601600,0.99,1.01,1.0,1.01,116417.62,2021-10-19,117581.7962
1634515200,0.99,1.0,0.99,1.0,122105.33,2021-10-18,122105.33
1634428800,0.99,1.0,0.99,1.0,138345.06,2021-10-17,138345.06
1634342400,0.99,1.0,0.99,0.99,135699.26,2021-10-16,134342.2674
1634256000,0.99,1.0,0.99,1.0,253886.67,2021-10-15,253886.67
1634169600,0.99,1.0,1.0,0.99,150267.59,2021-10-14,148764.9141
1634083200,0.99,1.0,1.0,0.99,68228.4,2021-10-13,67546.116
1633996800,0.99,1.0,0.99,1.0,83878.38,2021-10-12,83878.38
1633910400,0.99,1.0,1.0,1.0,173069.99,2021-10-11,173069.99
1633824000,0.99,1.0,1.0,1.0,170473.49,2021-10-10,170473.49
1633737600,0.99,1.01,1.0,0.99,60264.12,2021-10-09,59661.478800000004
1633651200,0.99,1.01,1.0,0.99,298343.28,2021-10-08,295359.8472
1633564800,0.99,1.01,1.0,1.0,138194.93,2021-10-07,138194.93
1633478400,0.99,1.01,1.0,1.0,127316.49,2021-10-06,127316.49
1633392000,0.99,1.01,0.99,1.0,154920.4,2021-10-05,154920.4
1633305600,0.99,1.01,1.0,0.99,139670.19,2021-10-04,138273.4881
1633219200,0.99,1.01,1.0,1.01,105870.45,2021-10-03,106929.1545
1633132800,0.99,1.01,1.0,0.99,174501.48,2021-10-02,172756.4652
1633046400,0.99,1.0,1.0,1.0,465784.89,2021-10-01,465784.89
1632960000,0.99,1.01,1.01,1.0,114544.29,2021-09-30,114544.29
1632873600,1.0,1.01,1.0,1.0,51355.29,2021-09-29,51355.29
1632787200,0.99,1.01,1.0,1.0,154962.97,2021-09-28,154962.97
1632700800,0.99,1.01,1.0,0.99,188428.46,2021-09-27,186544.17539999998
1632614400,1.0,1.01,1.01,1.01,164322.04,2021-09-26,165965.2604
1632528000,1.0,1.01,1.01,1.0,253668.11,2021-09-25,253668.11
1632441600,1.0,1.01,1.01,1.01,274065.53,2021-09-24,276806.1853
1632355200,1.0,1.01,1.0,1.01,191760.31,2021-09-23,193677.9131
1632268800,1.0,1.01,1.01,1.01,313329.37,2021-09-22,316462.6637
1632182400,1.0,1.01,1.01,1.01,336491.76,2021-09-21,339856.6776
1632096000,0.99,1.01,0.99,1.0,545501.81,2021-09-20,545501.81
1632009600,0.99,1.0,1.0,1.0,87671.92,2021-09-19,87671.92
1631923200,0.99,1.0,0.99,0.99,101149.81,2021-09-18,100138.3119
1631836800,0.99,1.0,0.99,0.99,171347.87,2021-09-17,169634.3913
1631750400,0.99,1.0,1.0,0.99,79143.13,2021-09-16,78351.69870000001
1631664000,0.99,1.0,1.0,0.99,127399.13,2021-09-15,126125.13870000001
1631577600,0.99,1.01,1.01,1.0,324594.0,2021-09-14,324594.0
1631491200,1.0,1.01,1.01,1.01,246679.7,2021-09-13,249146.497
1631404800,1.0,1.01,1.01,1.01,65772.66,2021-09-12,66430.3866
1631318400,1.0,1.01,1.01,1.01,114947.67,2021-09-11,116097.1467
1631232000,1.0,1.01,1.0,1.0,129541.81,2021-09-10,129541.81
1631145600,1.0,1.01,1.0,1.0,325679.53,2021-09-09,325679.53
1631059200,1.0,1.01,1.0,1.01,307888.41,2021-09-08,310967.2941
1630972800,1.0,1.01,1.0,1.01,270472.23,2021-09-07,273176.9523
1630886400,1.0,1.01,1.0,1.0,88775.64,2021-09-06,88775.64
1630800000,1.0,1.01,1.0,1.0,71484.82,2021-09-05,71484.82
1630713600,1.0,1.01,1.01,1.01,244461.83,2021-09-04,246906.4483
1630627200,1.0,1.01,1.01,1.01,106158.02,2021-09-03,107219.6002
1630540800,1.0,1.01,1.0,1.0,250342.15,2021-09-02,250342.15
1630454400,1.0,1.01,1.01,1.01,127658.38,2021-09-01,128934.96380000001
1630368000,1.0,1.01,1.0,1.01,166464.93,2021-08-31,168129.57929999998
1630281600,1.0,1.01,1.01,1.0,194002.02,2021-08-30,194002.02
1630195200,1.0,1.01,1.0,1.01,93009.36,2021-08-29,93939.45360000001
1630108800,1.0,1.01,1.0,1.01,97463.1,2021-08-28,98437.731
1630022400,1.0,1.01,1.0,1.01,102403.56,2021-08-27,103427.5956
1629936000,1.0,1.01,1.01,1.01,87497.93,2021-08-26,88372.9093
1629849600,1.0,1.01,1.0,1.01,198764.01,2021-08-25,200751.6501
1629763200,1.0,1.01,1.0,1.01,269719.44,2021-08-24,272416.6344
1629676800,1.0,1.01,1.01,1.0,112749.63,2021-08-23,112749.63
1629590400,1.0,1.01,1.01,1.01,69294.96,2021-08-22,69987.90960000001
1629504000,1.0,1.01,1.0,1.01,108146.76,2021-08-21,109228.2276
1629417600,1.0,1.01,1.01,1.01,149038.12,2021-08-20,150528.5012
1629331200,1.0,1.01,1.01,1.01,163791.37,2021-08-19,165429.2837
1629244800,1.0,1.01,1.01,1.0,308950.21,2021-08-18,308950.21
1629158400,1.0,1.01,1.0,1.0,129781.96,2021-08-17,129781.96
1629072000,1.0,1.01,1.01,1.01,342890.25,2021-08-16,346319.1525
1628985600,1.0,1.01,1.01,1.01,112993.02,2021-08-15,114122.9502
1628899200,1.0,1.01,1.01,1.01,101960.01,2021-08-14,102979.61009999999
1628812800,1.0,1.01,1.01,1.0,158733.21,2021-08-13,158733.21
1628726400,1.0,1.01,1.0,1.0,336739.04,2021-08-12,336739.04
1628640000,1.0,1.01,1.01,1.0,250500.35,2021-08-11,250500.35
1628553600,1.0,1.01,1.01,1.0,268107.57,2021-08-10,268107.57
1628467200,1.0,1.01,1.01,1.0,346859.74,2021-08-09,346859.74
1628380800,1.0,1.01,1.0,1.0,250209.15,2021-08-08,250209.15
1628294400,1.0,1.01,1.01,1.0,275848.57,2021-08-07,275848.57
1628208000,1.0,1.01,1.01,1.0,265013.22,2021-08-06,265013.22
1628121600,1.0,1.01,1.0,1.01,115917.98,2021-08-05,117077.1598
1628035200,1.0,1.01,1.0,1.01,70145.14,2021-08-04,70846.5914
1627948800,1.0,1.01,1.0,1.01,71940.65,2021-08-03,72660.05649999999
1627862400,1.0,1.01,1.0,1.0,102762.38,2021-08-02,102762.38
1627776000,1.0,1.01,1.01,1.0,236649.88,2021-08-01,236649.88
1627689600,1.0,1.01,1.01,1.0,186591.49,2021-07-31,186591.49
1627603200,1.0,1.03,1.01,1.01,301924.77,2021-07-30,304944.0177
1627516800,0.99,1.02,1.01,1.01,176525.38,2021-07-29,178290.6338
1627430400,0.99,1.02,1.01,1.01,148428.5,2021-07-28,149912.785
1627344000,0.99,1.03,1.01,1.01,97452.37,2021-07-27,98426.8937
