unix,low,high,open,close,volume,date,vol_fiat
1652486400,0.007683,0.007723,0.007717,0.007711,13112208,2022-05-14,101108.235888
1652400000,0.007707,0.007768,0.007757,0.007716,31561773,2022-05-13,243530.640468
1652313600,0.00768,0.007826,0.007685,0.007757,53084763,2022-05-12,411778.506591
1652227200,0.007625,0.007708,0.007655,0.007691,55087203,2022-05-11,423675.678273
1652140800,0.00761,0.00769,0.007652,0.007655,24464166,2022-05-10,187273.19073
1652054400,0.007602,0.007677,0.007635,0.007655,31698801,2022-05-09,242654.321655
1651968000,0.007632,0.007663,0.007641,0.007633,17243929,2022-05-08,131622.910057
1651881600,0.00764,0.00767,0.007645,0.007642,5943869,2022-05-07,45423.046898
1651795200,0.007636,0.007664,0.00766,0.007643,5692407,2022-05-06,43507.066700999996
1651708800,0.007645,0.00775,0.007727,0.007661,8283946,2022-05-05,63463.310306
1651622400,0.007666,0.007768,0.007667,0.007723,19474132,2022-05-04,150398.721436
1651536000,0.007665,0.00769,0.007674,0.007667,7345921,2022-05-03,56321.176307
1651449600,0.007651,0.0077,0.007681,0.00767,11512134,2022-05-02,88298.06778
1651363200,0.007657,0.007718,0.007685,0.007685,20248124,2022-05-01,155606.83294
1651276800,0.007683,0.007701,0.007699,0.00769,10900127,2022-04-30,83821.97663
1651190400,0.007635,0.007734,0.007635,0.007698,20866458,2022-04-29,160629.993684
1651104000,0.007621,0.007775,0.007771,0.007644,36606339,2022-04-28,279818.855316
1651017600,0.007766,0.007847,0.007847,0.007772,9649351,2022-04-27,74994.755972
1650931200,0.007793,0.007875,0.007822,0.007844,26309927,2022-04-26,206375.067388
1650844800,0.007753,0.007828,0.007767,0.007824,16012284,2022-04-25,125280.11001599999
1650758400,0.007766,0.007773,0.00777,0.007767,8561471,2022-04-24,66496.945257
1650672000,0.007767,0.007776,0.007773,0.007767,4342349,2022-04-23,33727.024682999996
1650585600,0.007746,0.007819,0.007772,0.007776,13470977,2022-04-22,104750.317152
1650499200,0.007765,0.007816,0.007809,0.007769,11412649,2022-04-21,88664.870081
1650412800,0.007729,0.007835,0.007732,0.007797,24231964,2022-04-20,188936.623308
1650326400,0.007718,0.007862,0.007855,0.007728,46709749,2022-04-19,360972.940272
1650240000,0.007853,0.007908,0.007884,0.007853,15666483,2022-04-18,123028.89099900001
1650153600,0.007881,0.007901,0.007894,0.00789,7808253,2022-04-17,61607.116169999994
1650067200,0.007888,0.007899,0.007899,0.007894,4090958,2022-04-16,32294.022452
1649980800,0.007888,0.007916,0.007909,0.007899,8252493,2022-04-15,65186.442207
1649894400,0.007906,0.00798,0.007963,0.007911,10839314,2022-04-14,85749.813054
1649808000,0.007908,0.007964,0.007958,0.007963,8015109,2022-04-13,63824.312967
1649721600,0.007942,0.008001,0.007953,0.007958,19509933,2022-04-12,155260.046814
1649635200,0.007943,0.008056,0.008033,0.007953,22793803,2022-04-11,181279.115259
1649548800,0.008027,0.008057,0.008032,0.008031,15507180,2022-04-10,124538.16258
1649462400,0.008023,0.008041,0.008039,0.008032,5960092,2022-04-09,47871.458944
1649376000,0.008021,0.008078,0.008043,0.008041,16459783,2022-04-08,132353.115103
1649289600,0.00804,0.008078,0.008065,0.008043,12119947,2022-04-07,97480.733721
1649203200,0.008039,0.008077,0.008072,0.008065,19732098,2022-04-06,159139.37037
1649116800,0.008066,0.008156,0.008129,0.008072,24893897,2022-04-05,200943.536584
1649030400,0.008125,0.008163,0.008138,0.008126,17893080,2022-04-04,145399.16808
1648944000,0.008124,0.008152,0.008148,0.008138,16051813,2022-04-03,130629.65419399999
1648857600,0.00813,0.008155,0.008148,0.00815,18681203,2022-04-02,152251.80445
