,close,date,high,low,open,time,unix,vol_fiat,volume
0,0.001695,2022-05-20,0.001763,0.00166,0.001721,2022-05-20,1653004800,79.35555741,46817.438
1,0.001722,2022-05-19,0.00178,0.00167,0.00174,2022-05-19,1652918400,100.326566466,58261.653
2,0.001738,2022-05-18,0.001887,0.001718,0.001875,2022-05-18,1652832000,77.353167738,44507.001
3,0.001876,2022-05-17,0.001896,0.001801,0.001802,2022-05-17,1652745600,90.576701824,48281.824
4,0.001799,2022-05-16,0.001878,0.001765,0.001877,2022-05-16,1652659200,121.318621501,67436.699
5,0.001878,2022-05-15,0.001892,0.001674,0.001744,2022-05-15,1652572800,158.432245404,84362.218
6,0.001743,2022-05-14,0.001822,0.001601,0.001674,2022-05-14,1652486400,205.852870146,118102.622
7,0.001674,2022-05-13,0.001823,0.001524,0.001545,2022-05-13,1652400000,219.201764274,130944.901
8,0.001544,2022-05-12,0.001932,0.0014083,0.001752,2022-05-12,1652313600,838.4538603599999,543040.065
9,0.001753,2022-05-11,0.002189,0.001509,0.002156,2022-05-11,1652227200,392.654091352,223989.784
10,0.002155,2022-05-10,0.002293,0.002021,0.002066,2022-05-10,1652140800,133.66843498,62027.116
11,0.002068,2022-05-09,0.002259,0.002053,0.002215,2022-05-09,1652054400,105.184013968,50862.676
12,0.002217,2022-05-08,0.00228,0.002179,0.002223,2022-05-08,1651968000,39.776644701,17941.653
13,0.002223,2022-05-07,0.002285,0.002212,0.002269,2022-05-07,1651881600,49.377962907,22212.309
14,0.002268,2022-05-06,0.002314,0.00224,0.002313,2022-05-06,1651795200,50.65849026,22336.195
15,0.002313,2022-05-05,0.002394,0.002241,0.002338,2022-05-05,1651708800,76.726378026,33171.802
16,0.002338,2022-05-04,0.002343,0.002228,0.002272,2022-05-04,1651622400,46.838669024,20033.648
17,0.002278,2022-05-03,0.002304,0.002256,0.002271,2022-05-03,1651536000,20.963297278,9202.501
18,0.002272,2022-05-02,0.002345,0.002227,0.00233,2022-05-02,1651449600,32.617684000000004,14356.375
19,0.002332,2022-05-01,0.00241,0.002245,0.002248,2022-05-01,1651363200,48.4784905,20788.375
20,0.00225,2022-04-30,0.002452,0.002179,0.002434,2022-04-30,1651276800,79.59044925,35373.533
21,0.002434,2022-04-29,0.002478,0.002416,0.002471,2022-04-29,1651190400,32.932017566,13529.999
22,0.002472,2022-04-28,0.002534,0.002452,0.002505,2022-04-28,1651104000,31.592414616,12780.103
23,0.002506,2022-04-27,0.002558,0.002502,0.002511,2022-04-27,1651017600,37.70225627,15044.795
24,0.002511,2022-04-26,0.002547,0.002458,0.002498,2022-04-26,1650931200,57.231733977000005,22792.407
25,0.002496,2022-04-25,0.002518,0.002465,0.002516,2022-04-25,1650844800,63.444246528,25418.368
26,0.002514,2022-04-24,0.002571,0.00251,0.002552,2022-04-24,1650758400,28.918026630000004,11502.795
27,0.002551,2022-04-23,0.002578,0.002503,0.002531,2022-04-23,1650672000,26.775660793,10496.143
28,0.002531,2022-04-22,0.002568,0.00249,0.002515,2022-04-22,1650585600,34.801695456,13750.176
29,0.002514,2022-04-21,0.002581,0.00249,0.002551,2022-04-21,1650499200,84.101387538,33453.217
30,0.002551,2022-04-20,0.002639,0.00254,0.002615,2022-04-20,1650412800,49.546052608,19422.208
31,0.002616,2022-04-19,0.002624,0.002486,0.00251,2022-04-19,1650326400,493.063054776,188479.761
32,0.002508,2022-04-18,0.002551,0.00244,0.002524,2022-04-18,1650240000,56.21680745999999,22414.995
33,0.002524,2022-04-17,0.002607,0.002516,0.002528,2022-04-17,1650153600,39.890679152,15804.548
34,0.002528,2022-04-16,0.002552,0.002492,0.002501,2022-04-16,1650067200,28.52391696,11283.195
35,0.002502,2022-04-15,0.002548,0.002487,0.002522,2022-04-15,1649980800,33.851276874,13529.687
36,0.002523,2022-04-14,0.002601,0.002492,0.002549,2022-04-14,1649894400,51.810400428,20535.236
37,0.002549,2022-04-13,0.00261,0.002524,0.00258,2022-04-13,1649808000,37.430007957,14684.193
38,0.002576,2022-04-12,0.002704,0.002498,0.002524,2022-04-12,1649721600,96.192239808,37341.708
39,0.002522,2022-04-11,0.002641,0.002485,0.002634,2022-04-11,1649635200,105.7478383,41930.15
40,0.002633,2022-04-10,0.002686,0.002585,0.002642,2022-04-10,1649548800,34.99762536,13291.92
41,0.002644,2022-04-09,0.00266,0.002566,0.002602,2022-04-09,1649462400,37.723730056,14267.674
42,0.002606,2022-04-08,0.002805,0.002563,0.00273,2022-04-08,1649376000,104.82988113,40226.355
43,0.002728,2022-04-07,0.002748,0.002593,0.002617,2022-04-07,1649289600,97.595506712,35775.479
44,0.002619,2022-04-06,0.0028,0.002599,0.002787,2022-04-06,1649203200,142.03868886,54233.94
45,0.002787,2022-04-05,0.002904,0.002761,0.002838,2022-04-05,1649116800,80.53876501799999,28898.014
46,0.002837,2022-04-04,0.002994,0.002782,0.002946,2022-04-04,1649030400,113.923930923,40156.479
47,0.002948,2022-04-03,0.003038,0.00286,0.002895,2022-04-03,1648944000,126.025691088,42749.556
48,0.002894,2022-04-02,0.003059,0.002871,0.002905,2022-04-02,1648857600,144.081395924,49786.246
49,0.002906,2022-04-01,0.002985,0.002656,0.002701,2022-04-01,1648771200,241.563900272,83125.912
50,0.002698,2022-03-31,0.002774,0.002554,0.002566,2022-03-31,1648684800,223.275051272,82755.764
51,0.002566,2022-03-30,0.002659,0.002287,0.002353,2022-03-30,1648598400,174.13152358200003,67861.077
52,0.002354,2022-03-29,0.002416,0.002242,0.002244,2022-03-29,1648512000,126.56002051000002,53763.815
53,0.002245,2022-03-28,0.002387,0.002245,0.002287,2022-03-28,1648425600,114.534190965,51017.457
54,0.002286,2022-03-27,0.002304,0.002224,0.002286,2022-03-27,1648339200,43.685606304,19110.064
55,0.002287,2022-03-26,0.002333,0.002212,0.002225,2022-03-26,1648252800,43.246236904,18909.592
56,0.002226,2022-03-25,0.00238,0.002194,0.002326,2022-03-25,1648166400,73.111418478,32844.303
57,0.002326,2022-03-24,0.002366,0.002184,0.002214,2022-03-24,1648080000,122.268592758,52566.033
58,0.002214,2022-03-23,0.00226,0.002127,0.002134,2022-03-23,1647993600,80.99175095999999,36581.64
59,0.002134,2022-03-22,0.002198,0.002126,0.002158,2022-03-22,1647907200,47.135629816,22087.924
60,0.002159,2022-03-21,0.002202,0.002134,0.002145,2022-03-21,1647820800,36.01408469,16680.91
61,0.002146,2022-03-20,0.00219,0.002143,0.002189,2022-03-20,1647734400,25.982388122,12107.357
62,0.002187,2022-03-19,0.002254,0.002145,0.002152,2022-03-19,1647648000,52.026381162,23788.926
63,0.002151,2022-03-18,0.002223,0.002095,0.002145,2022-03-18,1647561600,85.653463149,39820.299
64,0.002144,2022-03-17,0.002226,0.002126,0.002137,2022-03-17,1647475200,83.924605216,39143.939
65,0.002136,2022-03-16,0.00214,0.002051,0.00211,2022-03-16,1647388800,96.620958216,45234.531
66,0.002109,2022-03-15,0.00217,0.002043,0.002049,2022-03-15,1647302400,53.456694351,25346.939
67,0.002049,2022-03-14,0.002102,0.002033,0.002084,2022-03-14,1647216000,40.865202726,19943.974
68,0.002084,2022-03-13,0.00212,0.002033,0.002098,2022-03-13,1647129600,39.445781112,18927.918
69,0.002095,2022-03-12,0.002108,0.002068,0.002085,2022-03-12,1647043200,23.122890005,11037.179
70,0.002086,2022-03-11,0.002136,0.002072,0.002104,2022-03-11,1646956800,48.929036604,23455.914
71,0.002103,2022-03-10,0.002134,0.002078,0.0021,2022-03-10,1646870400,64.939287771,30879.357
72,0.002099,2022-03-09,0.002153,0.002057,0.002124,2022-03-09,1646784000,114.879176768,54730.432
73,0.002124,2022-03-08,0.002184,0.0021141,0.002151,2022-03-08,1646697600,82.1158578,38660.95
74,0.002151,2022-03-07,0.002211,0.002136,0.002202,2022-03-07,1646611200,84.112458786,39103.886
75,0.002201,2022-03-06,0.002275,0.002194,0.002272,2022-03-06,1646524800,65.042981359,29551.559
76,0.002274,2022-03-05,0.002308,0.002221,0.002254,2022-03-05,1646438400,60.478467168,26595.632
77,0.002254,2022-03-04,0.002272,0.002193,0.002251,2022-03-04,1646352000,102.19860273,45340.995
78,0.002251,2022-03-03,0.002321,0.00222,0.002291,2022-03-03,1646265600,85.763622232,38100.232
79,0.002295,2022-03-02,0.002407,0.0022,0.00222,2022-03-02,1646179200,118.022272965,51425.827
80,0.002222,2022-03-01,0.002325,0.002196,0.00231,2022-03-01,1646092800,110.617186064,49782.712
81,0.002309,2022-02-28,0.002401,0.002245,0.002271,2022-02-28,1646006400,159.78060183199997,69199.048
82,0.002272,2022-02-27,0.002329,0.002231,0.002307,2022-02-27,1645920000,79.920455904,35176.257
83,0.002308,2022-02-26,0.002383,0.002295,0.002365,2022-02-26,1645833600,80.701744952,34966.094
84,0.002365,2022-02-25,0.002419,0.002265,0.002332,2022-02-25,1645747200,142.15055519499998,60105.943
85,0.002332,2022-02-24,0.002452,0.00216,0.00227,2022-02-24,1645660800,335.73934125599993,143970.558
86,0.002271,2022-02-23,0.002389,0.002257,0.002259,2022-02-23,1645574400,158.03852664,69589.84
87,0.00226,2022-02-22,0.0022979,0.0022195,0.0022426,2022-02-22,1645488000,199.81163754,88412.229
88,0.0022421,2022-02-21,0.0024436,0.0022369,0.0023631,2022-02-21,1645401600,219.7876057286,98027.566
89,0.0023635,2022-02-20,0.0024345,0.0021963,0.0022779,2022-02-20,1645315200,205.9457540105,87135.923
90,0.0022786,2022-02-19,0.0022965,0.0022346,0.0022477,2022-02-19,1645228800,79.7885536066,35016.481
91,0.0022481,2022-02-18,0.0023579,0.0022436,0.0023085,2022-02-18,1645142400,109.6916691936,48793.056
92,0.0023081,2022-02-17,0.0023327,0.0022613,0.0023227,2022-02-17,1645056000,127.2168840899,55117.579
93,0.0023221,2022-02-16,0.0023705,0.0022623,0.0023705,2022-02-16,1644969600,157.3878185946,67778.226
94,0.0023694,2022-02-15,0.0023728,0.0022662,0.0022662,2022-02-15,1644883200,192.9610950894,81438.801
95,0.0022678,2022-02-14,0.0022938,0.0021824,0.0022113,2022-02-14,1644796800,153.2337741978,67569.351
96,0.0022098,2022-02-13,0.0022928,0.0021792,0.002272,2022-02-13,1644710400,82.344208311,37263.195
97,0.0022723,2022-02-12,0.0023213,0.0022201,0.0022768,2022-02-12,1644624000,130.1928782274,57295.638
98,0.0022764,2022-02-11,0.0024701,0.0022598,0.0024403,2022-02-11,1644537600,191.5604804736,84150.624
99,0.0024402,2022-02-10,0.0025776,0.0024165,0.0025683,2022-02-10,1644451200,170.59720531140002,69911.157
100,0.002569,2022-02-09,0.0026379,0.0025325,0.002576,2022-02-09,1644364800,171.39286450999998,66715.79
101,0.0025733,2022-02-08,0.0027001,0.0025459,0.0026809,2022-02-08,1644278400,279.0293934228,108432.516
102,0.0026808,2022-02-07,0.0027974,0.0026545,0.0027212,2022-02-07,1644192000,199.7262591072,74502.484
103,0.0027194,2022-02-06,0.0027841,0.0026966,0.0027504,2022-02-06,1644105600,166.0775705988,61071.402
104,0.0027469,2022-02-05,0.0028462,0.002663,0.0027104,2022-02-05,1644019200,286.0462779304,104134.216
105,0.0027094,2022-02-04,0.0028053,0.0026795,0.0027291,2022-02-04,1643932800,379.636847148,140118.42
106,0.0027305,2022-02-03,0.0027839,0.0025845,0.0027609,2022-02-03,1643846400,462.2011743385,169273.457
107,0.0027601,2022-02-02,0.0029745,0.0026309,0.0028435,2022-02-02,1643760000,594.8737348953,215526.153
108,0.0028432,2022-02-01,0.0029011,0.0025813,0.0025856,2022-02-01,1643673600,625.6526026912001,220052.266
109,0.0025861,2022-01-31,0.0026258,0.0024205,0.0024621,2022-01-31,1643587200,308.5339338059,119304.719
110,0.0024607,2022-01-30,0.0025518,0.0024442,0.0025195,2022-01-30,1643500800,181.6569081855,73823.265
111,0.0025183,2022-01-29,0.0025954,0.0024142,0.0024224,2022-01-29,1643414400,310.4058141346,123260.062
112,0.0024209,2022-01-28,0.002508,0.0023954,0.0024109,2022-01-28,1643328000,307.3109972454,126940.806
113,0.00241,2022-01-27,0.0025511,0.0023864,0.0025011,2022-01-27,1643241600,457.7320350499999,189930.305
114,0.0025011,2022-01-26,0.0026864,0.00246,0.0025609,2022-01-26,1643155200,388.63644482880005,155386.208
115,0.0025604,2022-01-25,0.0026775,0.0024304,0.0025067,2022-01-25,1643068800,428.2473140692,167257.973
116,0.0025069,2022-01-24,0.0027543,0.0024335,0.0027529,2022-01-24,1642982400,843.3066275006998,336394.203
117,0.0027542,2022-01-23,0.0029184,0.002677,0.0027008,2022-01-23,1642896000,353.3682474406,128301.593
118,0.0027026,2022-01-22,0.0031044,0.0025541,0.0030816,2022-01-22,1642809600,692.4750984597999,256225.523
119,0.0030782,2022-01-21,0.003402,0.0029573,0.003136,2022-01-21,1642723200,659.5988938348,214280.714
120,0.0031361,2022-01-20,0.0033141,0.0031054,0.0032475,2022-01-20,1642636800,172.2857774715,54936.315
121,0.0032487,2022-01-19,0.0033625,0.0032202,0.0033399,2022-01-19,1642550400,122.7372699462,37780.426
122,0.0033371,2022-01-18,0.0033636,0.0032542,0.0033122,2022-01-18,1642464000,174.97534897050002,52433.355
123,0.0033132,2022-01-17,0.0034371,0.00329,0.0034364,2022-01-17,1642377600,137.26218840840002,41428.887
124,0.003435,2022-01-16,0.0035087,0.0034062,0.0034279,2022-01-16,1642291200,99.202988925,28880.055
125,0.0034277,2022-01-15,0.003437,0.0033709,0.0033935,2022-01-15,1642204800,100.2858950453,29257.489
126,0.0033935,2022-01-14,0.0035073,0.0033763,0.0034375,2022-01-14,1642118400,145.3979654765,42846.019
127,0.0034364,2022-01-13,0.0035937,0.0034085,0.0034474,2022-01-13,1642032000,181.0429436508,52683.897
128,0.0034511,2022-01-12,0.0035013,0.0032527,0.003281,2022-01-12,1641945600,257.1047205894,74499.354
129,0.00328,2022-01-11,0.003353,0.0032104,0.0032494,2022-01-11,1641859200,121.65817496,37090.907
130,0.0032486,2022-01-10,0.0034132,0.0032032,0.0033632,2022-01-10,1641772800,193.0637879698,59429.843
131,0.0033656,2022-01-09,0.0034774,0.0033283,0.0034107,2022-01-09,1641686400,167.537935684,49779.515
132,0.0034101,2022-01-08,0.0035176,0.003266,0.0032854,2022-01-08,1641600000,328.6998629595,96390.095
133,0.0032827,2022-01-07,0.0034928,0.0032644,0.0034868,2022-01-07,1641513600,386.117345476,117621.88
134,0.0034876,2022-01-06,0.0035645,0.0034306,0.0035563,2022-01-06,1641427200,215.1388522916,61686.791
135,0.0035556,2022-01-05,0.0036686,0.0034021,0.0036624,2022-01-05,1641340800,260.5570026996,73280.741
136,0.0036609,2022-01-04,0.003693,0.0036014,0.0036647,2022-01-04,1641254400,137.9982734793,37695.177
137,0.0036617,2022-01-03,0.0037327,0.0036462,0.003731,2022-01-03,1641168000,132.34872647219998,36144.066
138,0.0037296,2022-01-02,0.0037772,0.0037031,0.003754,2022-01-02,1641081600,118.3514452848,31733.013
139,0.0037575,2022-01-01,0.0037733,0.0036565,0.0036783,2022-01-01,1640995200,117.505359135,31272.218
140,0.0036749,2021-12-31,0.0037001,0.0035988,0.003659,2021-12-31,1640908800,190.5401877669,51849.081
141,0.0036592,2021-12-30,0.0037134,0.003624,0.003673,2021-12-30,1640822400,141.2767757392,38608.651
142,0.0036699,2021-12-29,0.0037575,0.0036463,0.0037245,2021-12-29,1640736000,197.1708933597,53726.503
143,0.0037298,2021-12-28,0.0039204,0.0037117,0.0038598,2021-12-28,1640649600,363.1487581826,97364.137
144,0.0038589,2021-12-27,0.0039587,0.003855,0.003899,2021-12-27,1640563200,160.3172904624,41544.816
145,0.0038983,2021-12-26,0.0039908,0.0038191,0.0038312,2021-12-26,1640476800,182.193326763,46736.61
146,0.0038306,2021-12-25,0.0038388,0.0037405,0.0037501,2021-12-25,1640390400,73.24164275940001,19120.149
147,0.0037478,2021-12-24,0.0038573,0.0036532,0.0037368,2021-12-24,1640304000,230.2389646844,61433.098
148,0.0037408,2021-12-23,0.0037932,0.0036516,0.0036689,2021-12-23,1640217600,216.17204112,57787.65
149,0.0036692,2021-12-22,0.0038112,0.0036339,0.0036755,2021-12-22,1640131200,213.2505026516,58119.073
150,0.0036757,2021-12-21,0.00373,0.003627,0.0037097,2021-12-21,1640044800,198.0155901724,53871.532
151,0.0037083,2021-12-20,0.0038642,0.0036883,0.0038552,2021-12-20,1639958400,183.6823524495,49532.765
152,0.003856,2021-12-19,0.0039731,0.0038313,0.0039028,2021-12-19,1639872000,148.693020608,38561.468
153,0.0039045,2021-12-18,0.0039287,0.0037459,0.0038068,2021-12-18,1639785600,152.7099029565,39111.257
154,0.003803,2021-12-17,0.0038418,0.0036413,0.0037146,2021-12-17,1639699200,288.632632514,75896.038
155,0.0037111,2021-12-16,0.0038795,0.0035913,0.0036577,2021-12-16,1639612800,432.9719699173,116669.443
156,0.0036597,2021-12-15,0.0037015,0.0033127,0.0033354,2021-12-15,1639526400,599.9961625152,163946.816
157,0.003336,2021-12-14,0.0034137,0.0032211,0.0033237,2021-12-14,1639440000,338.9806344,101612.9
158,0.0033197,2021-12-13,0.0034782,0.0032125,0.0034523,2021-12-13,1639353600,329.1462797785,99149.405
159,0.0034515,2021-12-12,0.0035022,0.0034155,0.0034855,2021-12-12,1639267200,180.031917429,52160.486
160,0.003484,2021-12-11,0.0035591,0.0034432,0.00355,2021-12-11,1639180800,219.279970728,62939.142
161,0.0035549,2021-12-10,0.0038261,0.0035493,0.0038151,2021-12-10,1639094400,257.34530054370003,72391.713
162,0.0038131,2021-12-09,0.0038763,0.003763,0.0038543,2021-12-09,1639008000,216.5531138149,56791.879
163,0.003855,2021-12-08,0.0038589,0.0037119,0.0037613,2021-12-08,1638921600,320.82334659,83222.658
164,0.0037608,2021-12-07,0.0039843,0.0037295,0.0038345,2021-12-07,1638835200,344.8663077216,91700.252
165,0.0038365,2021-12-06,0.0039945,0.0037188,0.0039802,2021-12-06,1638748800,529.9025631115,138121.351
166,0.0039772,2021-12-05,0.0041217,0.0037881,0.0040829,2021-12-05,1638662400,486.791104196,122395.43
167,0.0040817,2021-12-04,0.0043071,0.0037653,0.0039469,2021-12-04,1638576000,958.0934123621,234729.013
168,0.003947,2021-12-03,0.0041848,0.0039128,0.0041357,2021-12-03,1638489600,472.58297366500005,119732.195
169,0.0041377,2021-12-02,0.0042828,0.0039166,0.0040182,2021-12-02,1638403200,539.8695149127001,130475.751
