,close,date,high,low,open,time,unix,vol_fiat,volume
0,0.0005818,2022-05-16,0.0006195,0.0005779,0.0006195,2022-05-16,1652659200,41.29630945,70980.25
1,0.0006201,2022-05-15,0.00066,0.0005832,0.000651,2022-05-15,1652572800,137.102131881,221096.81
2,0.0006494,2022-05-14,0.0006532,0.0005028,0.000509,2022-05-14,1652486400,470.291213442,724193.43
3,0.0005092,2022-05-13,0.0005664,0.0003602,0.000362,2022-05-13,1652400000,265.21192658800004,520840.39
4,0.000363,2022-05-12,0.000407,0.0003503,0.0003703,2022-05-12,1652313600,118.20873933,325643.91
5,0.0003719,2022-05-11,0.0004856,0.000363,0.0004745,2022-05-11,1652227200,160.685163169,432065.51
6,0.0004748,2022-05-10,0.0005017,0.0004634,0.0004784,2022-05-10,1652140800,104.864441952,220860.24
7,0.000478,2022-05-09,0.0005355,0.0004726,0.0005304,2022-05-09,1652054400,80.34729724,168090.58
8,0.0005283,2022-05-08,0.0005402,0.0005124,0.0005224,2022-05-08,1651968000,45.303584616,85753.52
9,0.0005207,2022-05-07,0.0005363,0.0005149,0.0005363,2022-05-07,1651881600,26.976196492,51807.56
10,0.0005379,2022-05-06,0.0005438,0.0005233,0.0005323,2022-05-06,1651795200,39.113656692,72715.48
11,0.0005324,2022-05-05,0.0005695,0.0005241,0.0005638,2022-05-05,1651708800,50.001267052,93916.73
12,0.0005661,2022-05-04,0.0005706,0.0005277,0.0005305,2022-05-04,1651622400,48.84010767,86274.7
13,0.0005296,2022-05-03,0.0005601,0.000521,0.0005234,2022-05-03,1651536000,40.683400656,76819.11
14,0.0005238,2022-05-02,0.0005564,0.0005138,0.0005401,2022-05-02,1651449600,48.98095704000001,93510.8
15,0.0005394,2022-05-01,0.0005532,0.0005147,0.0005284,2022-05-01,1651363200,59.309446512,109954.48
16,0.0005273,2022-04-30,0.0005989,0.0004938,0.0005912,2022-04-30,1651276800,43.498854188,82493.56
17,0.000592,2022-04-29,0.0006173,0.0005824,0.0006165,2022-04-29,1651190400,48.4345984,81815.2
18,0.0006157,2022-04-28,0.0006388,0.0006113,0.0006388,2022-04-28,1651104000,49.437514517,80294.81
19,0.0006376,2022-04-27,0.0006542,0.0006341,0.0006464,2022-04-27,1651017600,24.304075056,38118.06
20,0.0006453,2022-04-26,0.0006639,0.0006389,0.0006597,2022-04-26,1650931200,33.717041154,52250.18
21,0.0006584,2022-04-25,0.0006819,0.0006537,0.0006807,2022-04-25,1650844800,26.041313328,39552.42
22,0.0006808,2022-04-24,0.0006915,0.0006714,0.0006875,2022-04-24,1650758400,47.604626832,69924.54
23,0.0006868,2022-04-23,0.0006926,0.0006816,0.0006863,2022-04-23,1650672000,14.985852376,21819.82
24,0.000687,2022-04-22,0.0006902,0.0006773,0.0006773,2022-04-22,1650585600,15.149078220000002,22051.06
25,0.0006788,2022-04-21,0.0006952,0.0006741,0.0006865,2022-04-21,1650499200,79.943355292,117771.59
26,0.0006839,2022-04-20,0.0007241,0.0006767,0.0006973,2022-04-20,1650412800,47.205383659,69023.81
27,0.0006977,2022-04-19,0.0007165,0.0006794,0.0006832,2022-04-19,1650326400,33.733076369,48348.97
28,0.0006837,2022-04-18,0.0006966,0.0006749,0.0006863,2022-04-18,1650240000,27.182947983,39758.59
29,0.0006864,2022-04-17,0.0007049,0.0006822,0.0007026,2022-04-17,1650153600,22.309812096,32502.64
30,0.0007031,2022-04-16,0.0007195,0.0006975,0.0007055,2022-04-16,1650067200,35.771667917,50877.07
31,0.0007046,2022-04-15,0.0007101,0.0007015,0.0007045,2022-04-15,1649980800,58.2890919,82726.5
32,0.0007014,2022-04-14,0.0007127,0.0006981,0.0007043,2022-04-14,1649894400,37.768755738,53847.67
33,0.0007048,2022-04-13,0.0007155,0.0006976,0.0007067,2022-04-13,1649808000,31.750965128,45049.61
34,0.0007094,2022-04-12,0.0007241,0.0006916,0.0006916,2022-04-12,1649721600,34.111825324,48085.46
35,0.0006903,2022-04-11,0.0007115,0.000688,0.0007074,2022-04-11,1649635200,48.472790067,70219.89
36,0.0007066,2022-04-10,0.0007192,0.0007035,0.0007175,2022-04-10,1649548800,53.114182222,75168.67
37,0.0007164,2022-04-09,0.0007234,0.0007104,0.0007112,2022-04-09,1649462400,16.720432128,23339.52
38,0.0007099,2022-04-08,0.0007527,0.000707,0.0007467,2022-04-08,1649376000,53.128994089,74840.11
39,0.0007468,2022-04-07,0.0007502,0.0007284,0.000737,2022-04-07,1649289600,20.984079288,28098.66
40,0.0007357,2022-04-06,0.000764,0.0007182,0.0007547,2022-04-06,1649203200,85.73678589000001,116537.7
41,0.0007541,2022-04-05,0.0007686,0.0007463,0.0007548,2022-04-05,1649116800,35.198726027,46676.47
42,0.0007553,2022-04-04,0.0007844,0.0007458,0.0007722,2022-04-04,1649030400,47.943483224,63476.08
43,0.0007737,2022-04-03,0.0007772,0.0007613,0.0007702,2022-04-03,1648944000,23.550043077,30438.21
44,0.000765,2022-04-02,0.0007961,0.0007602,0.0007658,2022-04-02,1648857600,84.09590684999999,109929.29
45,0.0007659,2022-04-01,0.0007984,0.0007639,0.0007941,2022-04-01,1648771200,49.374003906,64465.34
46,0.0007956,2022-03-31,0.0008349,0.0007795,0.0007973,2022-03-31,1648684800,92.508342264,116274.94
47,0.000798,2022-03-30,0.0008097,0.0007775,0.0007897,2022-03-30,1648598400,33.0223971,41381.45
48,0.0007911,2022-03-29,0.0008127,0.0007828,0.0008025,2022-03-29,1648512000,51.502595661,65102.51
49,0.000804,2022-03-28,0.0008355,0.0008009,0.0008275,2022-03-28,1648425600,90.81590844,112955.11
50,0.0008295,2022-03-27,0.0008385,0.0008215,0.0008318,2022-03-27,1648339200,121.635947265,146637.67
51,0.0008311,2022-03-26,0.0008402,0.0008252,0.0008362,2022-03-26,1648252800,16.607730013,19982.83
52,0.0008344,2022-03-25,0.0008672,0.0008311,0.0008672,2022-03-25,1648166400,53.62989184,64273.6
53,0.0008674,2022-03-24,0.0008783,0.000842,0.0008422,2022-03-24,1648080000,123.337809196,142192.54
54,0.0008382,2022-03-23,0.0008463,0.000814,0.0008197,2022-03-23,1647993600,103.59779001,123595.55
55,0.0008197,2022-03-22,0.0008353,0.0008095,0.0008309,2022-03-22,1647907200,117.34959630800002,143161.64
56,0.0008318,2022-03-21,0.0008448,0.0008176,0.0008397,2022-03-21,1647820800,75.81701453400001,91148.13
57,0.0008385,2022-03-20,0.0008493,0.0008287,0.000848,2022-03-20,1647734400,79.251590535,94515.91
58,0.0008491,2022-03-19,0.0008644,0.0008225,0.0008349,2022-03-19,1647648000,80.12652722199999,94366.42
59,0.000835,2022-03-18,0.0008687,0.0008237,0.0008685,2022-03-18,1647561600,115.23035070000002,138000.42
60,0.0008675,2022-03-17,0.0009156,0.0008621,0.0008999,2022-03-17,1647475200,147.740203425,170305.71
61,0.0008993,2022-03-16,0.0009031,0.0008534,0.0008654,2022-03-16,1647388800,182.520633008,202958.56
62,0.0008662,2022-03-15,0.000897,0.0008571,0.0008941,2022-03-15,1647302400,100.01617279,115465.45
63,0.0008945,2022-03-14,0.000896,0.0008833,0.0008934,2022-03-14,1647216000,91.69789639,102513.02
64,0.0008959,2022-03-13,0.0009426,0.0008928,0.0008984,2022-03-13,1647129600,132.65376284,148067.6
65,0.0008983,2022-03-12,0.000909,0.0008955,0.0009037,2022-03-12,1647043200,38.041289247,42348.09
66,0.0009025,2022-03-11,0.0009187,0.000884,0.0009087,2022-03-11,1646956800,222.844424575,246919.03
67,0.0009086,2022-03-10,0.0009269,0.0009059,0.0009172,2022-03-10,1646870400,188.199926222,207131.77
68,0.0009143,2022-03-09,0.0009359,0.000909,0.000929,2022-03-09,1646784000,80.90053719400001,88483.58
69,0.00093,2022-03-08,0.0009498,0.0009244,0.0009439,2022-03-08,1646697600,86.03511840000002,92510.88
70,0.0009449,2022-03-07,0.0009568,0.0009306,0.0009484,2022-03-07,1646611200,134.44549335800002,142285.42
71,0.0009467,2022-03-06,0.0009712,0.0009368,0.0009574,2022-03-06,1646524800,106.546370434,112545.02
72,0.0009596,2022-03-05,0.0009658,0.0009288,0.0009435,2022-03-05,1646438400,67.699962324,70550.19
73,0.000945,2022-03-04,0.0009615,0.0009245,0.0009285,2022-03-04,1646352000,275.97429405,292036.29
74,0.0009291,2022-03-03,0.000937,0.0009253,0.0009337,2022-03-03,1646265600,73.794501489,79425.79
75,0.0009327,2022-03-02,0.0009554,0.0009271,0.0009535,2022-03-02,1646179200,95.001482934,101856.42
76,0.0009498,2022-03-01,0.0009772,0.0009402,0.0009755,2022-03-01,1646092800,134.810071956,141935.22
77,0.0009749,2022-02-28,0.00099,0.000944,0.0009724,2022-02-28,1646006400,161.64872469300002,165810.57
