,close,date,high,low,open,time,unix,vol_fiat,volume
0,1.487e-05,2022-05-20,1.51e-05,1.451e-05,1.49e-05,2022-05-20,1653004800,11.46081458,770734
1,1.489e-05,2022-05-19,1.539e-05,1.435e-05,1.51e-05,2022-05-19,1652918400,20.46015543,1374087
2,1.508e-05,2022-05-18,1.655e-05,1.504e-05,1.625e-05,2022-05-18,1652832000,30.39226216,2015402
3,1.626e-05,2022-05-17,1.663e-05,1.538e-05,1.539e-05,2022-05-17,1652745600,20.20779792,1242792
4,1.541e-05,2022-05-16,1.635e-05,1.488e-05,1.563e-05,2022-05-16,1652659200,18.7772391,1218510
5,1.568e-05,2022-05-15,1.579e-05,1.498e-05,1.542e-05,2022-05-15,1652572800,8.19457184,522613
6,1.54e-05,2022-05-14,1.594e-05,1.457e-05,1.515e-05,2022-05-14,1652486400,20.5197916,1332454
7,1.513e-05,2022-05-13,1.645e-05,1.44e-05,1.458e-05,2022-05-13,1652400000,30.77410227,2033979
8,1.457e-05,2022-05-12,1.638e-05,1.344e-05,1.559e-05,2022-05-12,1652313600,52.93346565,3633045
9,1.554e-05,2022-05-11,1.923e-05,1.438e-05,1.885e-05,2022-05-11,1652227200,56.09723994,3609861
10,1.886e-05,2022-05-10,2.047e-05,1.834e-05,1.908e-05,2022-05-10,1652140800,62.99934048,3340368
11,1.91e-05,2022-05-09,2.232e-05,1.884e-05,2.141e-05,2022-05-09,1652054400,47.7976736,2502496
12,2.142e-05,2022-05-08,2.265e-05,2.06e-05,2.115e-05,2022-05-08,1651968000,44.930099340000005,2097577
13,2.114e-05,2022-05-07,2.175e-05,1.883e-05,1.938e-05,2022-05-07,1651881600,55.01224148,2602282
14,1.939e-05,2022-05-06,2.008e-05,1.733e-05,1.735e-05,2022-05-06,1651795200,62.38763524,3217516
15,1.736e-05,2022-05-05,1.839e-05,1.69e-05,1.805e-05,2022-05-05,1651708800,24.56367088,1414958
16,1.803e-05,2022-05-04,1.863e-05,1.681e-05,1.777e-05,2022-05-04,1651622400,39.84011571,2209657
17,1.779e-05,2022-05-03,1.925e-05,1.594e-05,1.6e-05,2022-05-03,1651536000,71.62853523,4026337
18,1.6e-05,2022-05-02,1.674e-05,1.508e-05,1.563e-05,2022-05-02,1651449600,13.771216,860701
19,1.562e-05,2022-05-01,1.569e-05,1.505e-05,1.51e-05,2022-05-01,1651363200,7.83160246,501383
20,1.509e-05,2022-04-30,1.652e-05,1.43e-05,1.652e-05,2022-04-30,1651276800,11.69038899,774711
21,1.652e-05,2022-04-29,1.778e-05,1.622e-05,1.759e-05,2022-04-29,1651190400,7.739041800000001,468465
22,1.759e-05,2022-04-28,1.796e-05,1.686e-05,1.71e-05,2022-04-28,1651104000,18.51903344,1052816
23,1.711e-05,2022-04-27,1.738e-05,1.686e-05,1.72e-05,2022-04-27,1651017600,5.25569581,307171
24,1.722e-05,2022-04-26,1.799e-05,1.703e-05,1.738e-05,2022-04-26,1650931200,9.717693720000002,564326
25,1.738e-05,2022-04-25,1.777e-05,1.711e-05,1.774e-05,2022-04-25,1650844800,8.17134604,470158
26,1.775e-05,2022-04-24,1.8e-05,1.772e-05,1.794e-05,2022-04-24,1650758400,3.6674695,206618
27,1.792e-05,2022-04-23,1.822e-05,1.785e-05,1.811e-05,2022-04-23,1650672000,2.7947494400000004,155957
28,1.811e-05,2022-04-22,1.836e-05,1.776e-05,1.779e-05,2022-04-22,1650585600,8.17369496,451336
29,1.773e-05,2022-04-21,1.825e-05,1.762e-05,1.794e-05,2022-04-21,1650499200,5.774661,325700
30,1.792e-05,2022-04-20,1.837e-05,1.779e-05,1.823e-05,2022-04-20,1650412800,2.90105088,161889
31,1.826e-05,2022-04-19,1.842e-05,1.793e-05,1.81e-05,2022-04-19,1650326400,5.357228360000001,293386
32,1.806e-05,2022-04-18,1.843e-05,1.779e-05,1.788e-05,2022-04-18,1650240000,4.05000918,224253
33,1.79e-05,2022-04-17,1.843e-05,1.787e-05,1.841e-05,2022-04-17,1650153600,1.7770583000000002,99277
34,1.841e-05,2022-04-16,1.858e-05,1.818e-05,1.818e-05,2022-04-16,1650067200,2.5337683,137630
35,1.82e-05,2022-04-15,1.835e-05,1.803e-05,1.823e-05,2022-04-15,1649980800,1.5414126,84693
36,1.82e-05,2022-04-14,1.843e-05,1.79e-05,1.809e-05,2022-04-14,1649894400,9.07998,498900
37,1.808e-05,2022-04-13,1.837e-05,1.794e-05,1.812e-05,2022-04-13,1649808000,4.68250304,258988
38,1.811e-05,2022-04-12,1.836e-05,1.745e-05,1.755e-05,2022-04-12,1649721600,10.01638746,553086
39,1.754e-05,2022-04-11,1.799e-05,1.707e-05,1.779e-05,2022-04-11,1649635200,8.575323540000001,488901
