,close,date,high,low,open,time,unix,vol_fiat,volume
0,0.02667,2022-05-16,0.02746,0.02601,0.02728,2022-05-16,1652659200,257.793932214,9666.0642
1,0.02725,2022-05-15,0.02753,0.02463,0.02535,2022-05-15,1652572800,300.364626475,11022.5551
2,0.02543,2022-05-14,0.02634,0.02342,0.02443,2022-05-14,1652486400,181.271272893,7128.2451
3,0.02443,2022-05-13,0.02625,0.02234,0.02283,2022-05-13,1652400000,297.793415787,12189.6609
4,0.02285,2022-05-12,0.02701,0.0212,0.02445,2022-05-12,1652313600,491.53374426,21511.3236
5,0.02443,2022-05-11,0.02874,0.02093,0.02844,2022-05-11,1652227200,369.202616048,15112.6736
6,0.02853,2022-05-10,0.03019,0.02733,0.02797,2022-05-10,1652140800,258.224627727,9050.9859
7,0.028,2022-05-09,0.03092,0.02774,0.02994,2022-05-09,1652054400,184.8581224,6602.0758
8,0.02992,2022-05-08,0.03088,0.02945,0.02996,2022-05-08,1651968000,128.404869472,4291.6066
9,0.03,2022-05-07,0.03062,0.02977,0.03035,2022-05-07,1651881600,132.242886,4408.0962
10,0.03034,2022-05-06,0.03148,0.02974,0.03072,2022-05-06,1651795200,96.174277526,3169.8839
11,0.03084,2022-05-05,0.03289,0.03006,0.03164,2022-05-05,1651708800,202.01573922,6550.4455
12,0.03157,2022-05-04,0.03161,0.03047,0.03089,2022-05-04,1651622400,174.825233198,5537.7014
13,0.03088,2022-05-03,0.03117,0.03049,0.03063,2022-05-03,1651536000,86.127676656,2789.1087
14,0.03061,2022-05-02,0.03204,0.03001,0.03173,2022-05-02,1651449600,325.599032211,10637.0151
15,0.03173,2022-05-01,0.03294,0.03098,0.03106,2022-05-01,1651363200,192.493062523,6066.5951
16,0.03109,2022-04-30,0.03361,0.03016,0.03333,2022-04-30,1651276800,286.463527374,9214.0086
17,0.03332,2022-04-29,0.03477,0.03307,0.03345,2022-04-29,1651190400,322.800828,9687.9
18,0.03342,2022-04-28,0.03454,0.03331,0.03409,2022-04-28,1651104000,220.5328986,6598.83
19,0.03404,2022-04-27,0.0345,0.03373,0.03403,2022-04-27,1651017600,208.628855492,6128.9323
20,0.03405,2022-04-26,0.03433,0.03327,0.03359,2022-04-26,1650931200,131.575904445,3864.1969
21,0.03357,2022-04-25,0.03427,0.0332,0.03397,2022-04-25,1650844800,120.595035078,3592.3454
22,0.03397,2022-04-24,0.03462,0.03379,0.03429,2022-04-24,1650758400,144.187326133,4244.5489
23,0.03433,2022-04-23,0.03469,0.03368,0.03398,2022-04-23,1650672000,105.168880471,3063.4687
24,0.03395,2022-04-22,0.03439,0.03358,0.03414,2022-04-22,1650585600,91.52470502,2695.8676
25,0.03414,2022-04-21,0.03488,0.03376,0.03431,2022-04-21,1650499200,214.037694954,6269.4111
26,0.03432,2022-04-20,0.03536,0.03415,0.035,2022-04-20,1650412800,309.04518216,9004.813
27,0.03496,2022-04-19,0.03506,0.03327,0.03344,2022-04-19,1650326400,184.466030968,5276.4883
28,0.03344,2022-04-18,0.03402,0.03269,0.03356,2022-04-18,1650240000,155.137011568,4639.2647
29,0.03353,2022-04-17,0.03433,0.03324,0.03329,2022-04-17,1650153600,361.70141135099993,10787.3967
30,0.03335,2022-04-16,0.03457,0.03324,0.03337,2022-04-16,1650067200,156.64716443999998,4697.0664
31,0.03338,2022-04-15,0.0339,0.03307,0.03344,2022-04-15,1649980800,309.62842377,9275.8665
32,0.03336,2022-04-14,0.03447,0.03297,0.03371,2022-04-14,1649894400,140.000607624,4196.6609
33,0.03361,2022-04-13,0.03426,0.03334,0.03416,2022-04-13,1649808000,157.24501014600003,4678.5186
34,0.03413,2022-04-12,0.03569,0.03327,0.03348,2022-04-12,1649721600,157.96712135,4628.395
