,close,date,high,low,open,time,unix,vol_fiat,volume
0,9.525e-05,2022-05-16,9.84e-05,9.152e-05,9.256e-05,2022-05-16,1652659200,2.3085066225,24236.29
1,9.209e-05,2022-05-15,0.00010076,9.159e-05,9.996e-05,2022-05-15,1652572800,0.4113448493,4466.77
2,0.00010051,2022-05-14,0.00010903,9.051e-05,9.092e-05,2022-05-14,1652486400,0.5460336413,5432.63
3,9.121e-05,2022-05-13,9.121e-05,7.447e-05,7.705e-05,2022-05-13,1652400000,0.5655567260000001,6200.6
4,7.626e-05,2022-05-12,0.00010694,7.447e-05,8.755e-05,2022-05-12,1652313600,0.8071510920000001,10584.2
5,8.662e-05,2022-05-11,0.00010555,8.241e-05,0.00010518,2022-05-11,1652227200,0.5548244874,6405.27
6,0.00010495,2022-05-10,0.000116,0.00010351,0.00011438,2022-05-10,1652140800,0.4112518225,3918.55
7,0.0001143,2022-05-09,0.00011915,0.00011016,0.00011074,2022-05-09,1652054400,0.7331236289999999,6414.03
8,0.00011074,2022-05-08,0.00011742,0.00010969,0.00011522,2022-05-08,1651968000,0.2126562367999999,1920.32
9,0.00011492,2022-05-07,0.00011682,0.00010763,0.00010895,2022-05-07,1651881600,0.4374671132,3806.71
10,0.00010888,2022-05-06,0.00010941,0.00010535,0.000107,2022-05-06,1651795200,0.3058090784,2808.68
11,0.000107,2022-05-05,0.00011003,0.00010102,0.00010134,2022-05-05,1651708800,0.2162684,2021.2
12,0.00010119,2022-05-04,0.00010654,0.00010052,0.00010654,2022-05-04,1651622400,0.0973417443,961.97
13,0.00010637,2022-05-03,0.00010675,0.00010308,0.00010594,2022-05-03,1651536000,0.0759768998999999,714.27
14,0.00010572,2022-05-02,0.00011398,9.374e-05,9.4e-05,2022-05-02,1651449600,0.51065403,4830.25
15,9.445e-05,2022-05-01,9.727e-05,9.401e-05,9.665e-05,2022-05-01,1651363200,0.073907125,782.5
16,9.59e-05,2022-04-30,9.762e-05,9.423e-05,9.703e-05,2022-04-30,1651276800,0.146632059,1529.01
17,9.687e-05,2022-04-29,0.00010128,9.649e-05,9.855e-05,2022-04-29,1651190400,0.6420843897,6628.31
18,9.793e-05,2022-04-28,0.00010083,9.724e-05,9.97e-05,2022-04-28,1651104000,0.1132012042,1155.94
19,9.969e-05,2022-04-27,0.00010325,9.846e-05,0.00010229,2022-04-27,1651017600,0.0582428856,584.24
20,0.00010287,2022-04-26,0.000104,9.75e-05,9.834e-05,2022-04-26,1650931200,0.0437557545,425.35
21,9.86e-05,2022-04-25,0.00010378,9.834e-05,0.00010219,2022-04-25,1650844800,0.123246056,1249.96
22,0.00010161,2022-04-24,0.00010516,0.00010009,0.00010147,2022-04-24,1650758400,0.077589396,763.6
23,0.00010105,2022-04-23,0.00011099,9.378e-05,9.378e-05,2022-04-23,1650672000,0.6417554135,6350.87
24,9.387e-05,2022-04-22,9.525e-05,9.069e-05,9.168e-05,2022-04-22,1650585600,0.1472566850999999,1568.73
25,9.162e-05,2022-04-21,9.285e-05,8.758e-05,9.109e-05,2022-04-21,1650499200,0.9749256714,10640.97
26,9.138e-05,2022-04-20,9.228e-05,8.98e-05,9.136e-05,2022-04-20,1650412800,0.301759605,3302.25
27,9.132e-05,2022-04-19,9.345e-05,9.105e-05,9.18e-05,2022-04-19,1650326400,0.1589908596,1741.03
28,9.202e-05,2022-04-18,9.789e-05,9.202e-05,9.517e-05,2022-04-18,1650240000,0.1097826206,1193.03
29,9.481e-05,2022-04-17,9.559e-05,9.339e-05,9.38e-05,2022-04-17,1650153600,0.0730567935999999,770.56
30,9.382e-05,2022-04-16,9.439e-05,9.308e-05,9.378e-05,2022-04-16,1650067200,0.0432904244,461.42
31,9.345e-05,2022-04-15,9.66e-05,9.344e-05,9.621e-05,2022-04-15,1649980800,0.07012488,750.4
32,9.617e-05,2022-04-14,9.695e-05,9.289e-05,9.384e-05,2022-04-14,1649894400,0.0710234684,738.52
33,9.377e-05,2022-04-13,9.678e-05,9.269e-05,9.526e-05,2022-04-13,1649808000,0.175321769,1869.7
34,9.557e-05,2022-04-12,9.748e-05,9.306e-05,9.501e-05,2022-04-12,1649721600,0.1409781741,1475.13
35,9.523e-05,2022-04-11,9.611e-05,9.272e-05,9.404e-05,2022-04-11,1649635200,0.1742718523,1830.01
36,9.397e-05,2022-04-10,9.47e-05,9.167e-05,9.258e-05,2022-04-10,1649548800,0.0764671478,813.74
37,9.201e-05,2022-04-09,9.85e-05,9.201e-05,9.796e-05,2022-04-09,1649462400,1.9720466496,21432.96
38,9.789e-05,2022-04-08,0.0001032,8.887e-05,9.001e-05,2022-04-08,1649376000,0.1558624158,1592.22
39,9.02e-05,2022-04-07,9.537e-05,8.584e-05,9.507e-05,2022-04-07,1649289600,0.1753018959999999,1943.48
40,9.584e-05,2022-04-06,0.00010705,8.194e-05,8.431e-05,2022-04-06,1649203200,2.2672447104000004,23656.56
41,8.413e-05,2022-04-05,8.449e-05,7.861e-05,7.923e-05,2022-04-05,1649116800,0.4508585590999999,5359.07
42,7.913e-05,2022-04-04,8.18e-05,7.754e-05,7.819e-05,2022-04-04,1649030400,0.3571714548999999,4513.73
43,7.808e-05,2022-04-03,7.979e-05,7.619e-05,7.916e-05,2022-04-03,1648944000,0.3161826176,4049.47
44,7.918e-05,2022-04-02,8.05e-05,7.393e-05,7.566e-05,2022-04-02,1648857600,0.5677071394,7169.83
